"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261212719/0/60/45/b74c577299c682891c209ff1dac49daa/16/e29d2180e1a626aae64874d1d0761dfa/261212719.JPG","V1081985","Residential Attached","S","210 545 FOSTER AVENUE","Coquitlam West","$291,500","99","1","2013","0.00","Apartment/Condo","Coquitlam","029-060-460","V3J 3W2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261261148/0/60/45/e5e7d1fcb26f9e43c67ea467e134f3e3/15/887f01ca14649b70f2fd2b0fe022e1de/261261148.JPG","F1423020","Residential Attached","S","8 20195 68TH AVENUE","Willoughby Heights","$292,000","72","2","2012","0.00","Townhouse","Langley","028-548-574","V2Y 1P5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312193/0/60/45/262ff80fdbe113c2cef03f50c8ad64c1/15/72825bd92e0f4c33fc29a4f96197e35d/261312193.JPG","F1424869","Residential Attached","S","36 14959 58TH AVENUE","Sullivan Station","$292,500","50","2","2002","0.00","Townhouse","Surrey","025-511-939","V3S 9Y9","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309325/0/60/45/edefa74b42319f68ed95da6adc49bef5/15/71b125d9b9056e4985539040e2a22eba/261309325.JPG","F1424774","Residential Detached","S","7489 MAPLE STREET","Mission BC","$293,000","54","3","9999","9,240.00","House/Single Family","Mission","011-603-763","V2V 3N8","66.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1095559","Residential Attached","S","1701 5470 ORMIDALE STREET","Collingwood VE","$293,400","0","1","2016","0.00","Apartment/Condo","Vancouver East","800-090-945","V5R 2P9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261283488/0/60/45/f7d791bd99d2c32a75288f56e0fbc364/16/47ca2601ea9df4a4f3fe7764dde0aa70/261283488.JPG","V1087541","Residential Attached","S","514 2988 SILVER SPRINGS BOULEVARD","Westwood Plateau","$294,000","65","2","2004","0.00","Apartment/Condo","Coquitlam","025-774-611","V3E 3R6",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270634/0/60/45/b5743914b822b2524c8b65b2ea188659/16/334834a42da885ae288ddfcfa759d9b6/261270634.JPG","V1086496","Residential Attached","S","309 7488 BYRNEPARK WALK","South Slope","$294,000","74","1","2009","0.00","Apartment/Condo","Burnaby South","027-852-725","V3N 0B6",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261242994/0/60/45/cac80ce9fe52e76172bd9811183b27cf/16/a47b9241706bc1e1163aad124ebdac7d/261242994.JPG","V1084441","Residential Attached","S","41 1825 PURCELL WAY","Lynnmour","$294,000","81","2","1973","0.00","Apartment/Condo","North Vancouver","003-287-246","V7J 3H4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261158643/0/60/45/ad2b57b7b7c0835a42bda9b07ff8aa91/16/25f0b65cde9e23c515fda07305de3ca8/261158643.JPG","V1078058","Residential Attached","S","103 12635 190A STREET","Mid Meadows","$294,900","134","2","2014","0.00","Apartment/Condo","Pitt Meadows","800-087-922","V0V 0V0",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261032153/0/60/45/66e369ef81c008b17b47e758a5e5a45c/15/8a31474dc9094919e621ad6caa532757/261032153.JPG","F1413972","Residential Attached","S","152 10077 156 STREET","Guildford","$295,000","176","3","1990","0.00","Townhouse","North Surrey","015-025-942","V3R 4L6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363112/0/60/45/208f2cdf8d13d1b6f5252df05001426e/16/e8a4a468a69d704b26f087f75d6d7377/261363112.JPG","F1426589","Residential Attached","S","132 15175 62A AVENUE","Sullivan Station","$295,000","22","3","2005","0.00","Townhouse","Surrey","026-441-039","V3S 1X1",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261214196/0/60/45/a1a1dcf0e3413d7a8c3dad218405869b/16/185edba834444c83d33b60e1102fb29a/261214196.JPG","V1082114","Residential Attached","S","801 6461 TELFORD AVENUE","Metrotown","$295,000","94","1","2014","0.00","Apartment/Condo","Burnaby South","800-088-482","V5H 2Z2",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403986/0/60/45/d890e5e9fdf2aab51d84cfdf6a8cd7fc/15/008fbe1521004a051a4d9505e0267557/261403986.JPG","F1427973","Residential Attached","S","13 13308 102A AVENUE","Whalley","$295,000","3","3","1981","0.00","Townhouse","North Surrey","001-938-860","V3T 5J7",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261383515/0/60/45/7ca76aec97eb5bad79d1f78c8ccd0420/13/d57434d84faba7fa0d59e8cae009c88b/261383515.JPG","N241102","Residential Detached","S","5010 SIMON FRASER AVENUE","Upper College","$295,000","17","5","1971","13,504.00","House/Single Family","PG City South (Zone 74)","007-557-558","V2N 2B8","0.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261340685/0/60/45/673b5a032bf80f31c7504402859e6cf5/16/41ebd7f85f22606e7c127bee74a70f58/261340685.JPG","V1092080","Residential Attached","S","107 265 ROSS DRIVE","Fraserview NW","$296,000","33","1","2011","0.00","Apartment/Condo","New Westminster","028-395-361","V3L 0C8",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1095573","Residential Attached","S","2607 5470 ORMIDALE STREET","Collingwood VE","$296,900","1","1","2017","0.00","Apartment/Condo","Vancouver East","800-090-946","V5R 2P9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261381278/0/60/45/60a5e7ac65b640542f341d912fe38d04/13/84aad4d0ba54f3bd08c7dea2621c8d19/261381278.JPG","N241084","Residential Detached","S","4926 DAVIS AVENUE","Terrace - City","$298,000","12","3","9999","0.00","House/Single Family","Terrace (Zone 88)","011-489-219","V8G 1Y5","80.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261306922/0/60/45/3479ff4c48b4cbdc1ac2fb873fb63861/16/684a815297fc42787dd5c49fa180dbc5/261306922.JPG","V1089492","Residential Attached","S","1508 1331 ALBERNI STREET","West End VW","$298,000","53","0","1999","0.00","Apartment/Condo","Vancouver West","024-553-883","V6E 4S1",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261398826/0/60/45/3a8b4de5cd533c33c6788b9c6e96d0f6/15/00ee4c61553ab5ecf67684deb632d7e1/261398826.JPG","F1427822","Residential Attached","S","115 9045 WALNUT GROVE DRIVE","Walnut Grove","$298,000","2","2","1990","0.00","Townhouse","Langley","016-324-960","V1M 2E1","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260936299/0/60/45/051949f75d30f6b31377ad03160688d1/16/4a85460805d45a23ad78d784cb22e557/260936299.JPG","V1060793","Residential Attached","S","43 10151 240TH STREET","Albion","$298,050","223","3","2014","0.00","Townhouse","Maple Ridge","800-085-545","V0V 0V0",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261104414/0/60/45/5239f90d5434ee2bf516f210cacca9b4/16/58f92ddd43c4c4c41f110c5f5425d706/261104414.JPG","V1073967","Residential Attached","S","313 12655 190A STREET","Mid Meadows","$299,500","151","2","2014","0.00","Apartment/Condo","Pitt Meadows","800-087-364","V0V 0V0",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261356208/0/60/45/99a499929fa9bf8ccd4a70759084b05c/16/ba40ba061541758e291666aac8e11199/261356208.JPG","V1092713","Residential Attached","S","204 188 E 32ND AVENUE","Fraser VE","$299,900","26","1","2015","0.00","Apartment/Condo","Vancouver East","800-090-220","V0V 0V0",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261336834/0/60/45/bcf00ba3dc1f4675c4adeec342adc315/13/2d76c3e3a09d45445ff4e8b672bceb55/261336834.JPG","N240637","Residential Detached","S","9608 103RD AVENUE","Fort St. John - City NE","$300,000","33","2","9999","0.00","House/Single Family","Fort St. John (Zone 60)","013-475-622","V1J 2H1","52.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261387977/0/60/45/c339aae8340ca67394fe348c7e6400c1/16/c42f1060b2ec5e03ca4860ee1dd5b2a9/261387977.JPG","V1094857","Residential Attached","S","202 1909 MAPLE DRIVE","Valleycliffe","$300,000","7","2","2011","0.00","Apartment/Condo","Squamish","028-604-237","V8B 0T1",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261214925/0/60/45/ec3d97cb7db0506f5fbbe72da41aea7c/16/1e3f0f60d2dae1892aaf6cef0cac208c/261214925.JPG","V1082140","Residential Attached","S","422 2238 KINGSWAY","Victoria VE","$300,000","90","2","1997","0.00","Apartment/Condo","Vancouver East","023-787-856","V5N 2T7",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270344/0/60/45/b10ecf59d22a998a6c14f564a16273da/16/b3d78353d328793b5b803b997e8b688a/261270344.JPG","V1086462","Residential Attached","S","417 580 RAVEN WOODS DRIVE","Roche Point","$300,000","75","1","2002","0.00","Apartment/Condo","North Vancouver","800-047-627","V7G 2T2",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261303275/0/60/45/433e6ac2a1dd24ba53de2f2e07bf2b76/16/339abc627633632a3a8524f68b6dc09b/261303275.JPG","V1089129","Residential Attached","S","503 2020 BELLWOOD AVENUE","Brentwood Park","$300,000","61","2","1976","0.00","Apartment/Condo","Burnaby North","001-329-421","V5B 4P8",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1096356","Residential Attached","S","1110 5470 ORMIDALE STREET","Collingwood VE","$300,900","1","1","2016","0.00","Apartment/Condo","Vancouver East","800-091-153","V5R 2P9",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261352897/0/60/45/7e3ee8f87e51a269db2c8b2d38cd2a73/16/2b583e0822841fb085db970597058311/261352897.JPG","V1092450","Residential Attached","S","501 4818 ELDORADO MEWS","Collingwood VE","$301,000","30","1","2013","0.00","Apartment/Condo","Vancouver East","029-024-862","V5R 0B3",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261275701/0/60/45/a5dc9f91f9733b3d39ae0917dceb73b3/15/6dcf793c4ed4100b1303612777defa28/261275701.JPG","F1423555","Residential Attached","S","4 14243 18A AVENUE","Sunnyside Park Surrey","$302,000","75","2","1986","0.00","Townhouse","South Surrey White Rock","001-015-222","V4A 7N8",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261209591/0/60/45/4917c8bfc0430fafa853d39c18089170/16/34a05845feab053236947bf808006cd9/261209591.JPG","V1081740","Residential Attached","S","110 4788 BRENTWOOD DRIVE","Brentwood Park","$303,000","99","1","2008","0.00","Apartment/Condo","Burnaby North","027-679-179","V5C 0C5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261296330/0/60/45/f5a91a3586d53b0bc5e46b53d4a707b8/15/358232a9c1f12ef2db8d5969f15f2095/261296330.JPG","F1424276","Residential Detached","S","32849 ORCHID CRESCENT","Mission BC","$304,000","65","4","1979","7,599.00","House/Single Family","Mission","004-367-961","V2V 4K4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261229920/0/60/45/075e2f9e5cdff40b93fe05738e3c188c/16/05509a6c2cbb915b870c0bdf9f0c01e6/261229920.JPG","V1083353","Residential Attached","S","305 55 EIGHTH AVENUE","GlenBrooke North","$304,000","95","2","2013","0.00","Apartment/Condo","New Westminster","029-112-028","V3L 0E8",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261205663/0/60/45/308e016c9b337e0f791ff518a698d2eb/16/f8bf119aa2c5a4484b26754a8b23a3f7/261205663.JPG","V1081492","Residential Attached","S","115 12635 190A STREET","Mid Meadows","$304,900","98","2","2014","0.00","Apartment/Condo","Pitt Meadows","800-088-385","V0V 0V0",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1095893","Residential Attached","S","410 7727 ROYAL OAK AVENUE","South Slope","$305,000","2","1","2014","0.00","Apartment/Condo","Burnaby South","800-091-023","V0V 0V0",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261195297/0/60/45/631fef0beb77c3a520e2be36fd7c814c/13/355cc263736e35179de16c0645be0828/261195297.JPG","N239082","Residential Detached","S","3355 BOYLE ROAD","Smithers - Rural","$305,000","114","4","1973","0.00","House with Acreage","Smithers And Area (Zone 54)","009-282-963","V0J 2N2","0.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316980/0/60/45/9e6a5f0cfc7ab35a50f19ef913a74ba8/16/68d3b68b54b188572f378cfbd0964f27/261316980.JPG","V1090137","Residential Attached","S","405 2636 E HASTINGS STREET","Renfrew VE","$305,000","47","2","2009","0.00","Apartment/Condo","Vancouver East","027-854-728","V5K 0A4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342819/0/60/45/5805872cdacf8128801434b1c337b7d9/16/437cdb0c3158a52fd488e0266ffcb2b4/261342819.JPG","V1091806","Residential Attached","S","409 345 LONSDALE AVENUE","Lower Lonsdale","$305,000","37","1","1999","0.00","Apartment/Condo","North Vancouver","024-324-922","V7M 3M9",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261245987/0/60/45/84cbee44db040ca9087d59835dd54413/16/ee9089a4368596118af1b46d499fd00c/261245987.JPG","V1084750","Residential Attached","S","609 1080 PACIFIC STREET","West End VW","$306,000","84","2","1981","0.00","Apartment/Condo","Vancouver West","004-242-602","V6E 4C2",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260578242/0/60/45/b688b29f12ade652eb7793d69ce1015c/16/2978e37d17b3c13a1e0d247fb3e5a430/260578242.JPG","V1031251","Residential Attached","S","304 5682 WHARF AVENUE","Sechelt District","$306,084","421","2","2013","0.00","Apartment/Condo","Sunshine Coast","029-069-459","V0N 3A0",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1096346","Residential Attached","S","315 5470 ORMIDALE STREET","Collingwood VE","$307,900","0","1","2017","0.00","Apartment/Condo","Vancouver East","800-091-150","V5R 2P9",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260723716/0/60/45/895c1b48bfaa8e93b7f88884c6a81502/16/cfc0d5f78769b1175b225499158f25af/260723716.JPG","V1042040","Residential Attached","S","308 12911 RAILWAY AVENUE","Steveston South","$308,000","322","1","1995","0.00","Apartment/Condo","Richmond","023-045-574","V7E 6L8",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255564/0/60/45/e0bc6c32cff23ed7dd71645ad737dc1a/16/077c5545212264847b830dd80fa67362/261255564.JPG","V1085373","Residential Attached","S","601 6133 BUSWELL STREET","Brighouse","$308,000","76","1","2010","0.00","Apartment/Condo","Richmond","028-057-481","V6Y 0B2",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320979/0/60/45/f6498362166acd77bfa50496192b73ce/15/554d0228d6bc7e6a8a12dcf50a8b0572/261320979.JPG","F1425157","Residential Attached","S","307 15368 17A AVENUE","King George Corridor","$308,800","47","2","2008","0.00","Apartment/Condo","South Surrey White Rock","027-543-498","V4A 1V3","0.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1083260","Residential Attached","S","803 1010 RICHARDS STREET","Yaletown","$309,000","91","1","2003","0.00","Apartment/Condo","Vancouver West","025-768-255","V6B 1G2",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389178/0/60/45/af6896151755cabf5877b9b6b7ddcbb1/16/102ec7a73b83bb4ae939bbe8935ace63/261389178.JPG","V1094986","Residential Attached","S","802 7325 ARCOLA STREET","Highgate","$309,000","3","1","2009","0.00","Apartment/Condo","Burnaby South","027-904-521","V5E 0A8",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261226341/0/60/45/b531b12971e07541bd6383f6501c85e7/16/f2f068d050e66115141c285577d7f859/261226341.JPG","V1083041","Residential Attached","S","708 7088 SALISBURY AVENUE","Highgate","$309,000","95","1","2008","0.00","Apartment/Condo","Burnaby South","027-468-941","V5E 0A4","0.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261245505/0/60/45/80a37213247115c447d8e45330536f71/15/418e2d7369971c2cd2f975b667a2f83e/261245505.JPG","F1422418","Residential Attached","S","305 15428 31ST AVENUE","Grandview Surrey","$310,000","95","2","2012","0.00","Apartment/Condo","South Surrey White Rock","028-853-148","V3S 3W4",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261278926/0/60/45/bb33e0a24040c1e3b99b1e607efca259/15/81c68f2a1f4ee0ce6309ff1226f74717/261278926.JPG","F1423675","Residential Attached","S","106 15210 PACIFIC AVENUE","White Rock","$310,000","67","2","2000","0.00","Apartment/Condo","South Surrey White Rock","024-358-941","V4B 5L2","0.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314001/0/60/45/33e86e329da3af0902dc098d8d04e652/16/cae34605bcd9b7532bcf68444b5a09c8/261314001.JPG","V1089949","Residential Attached","S","1510 3663 CROWLEY DRIVE","Collingwood VE","$310,000","51","1","2005","0.00","Apartment/Condo","Vancouver East","026-230-291","V5R 6H4","0.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322359/0/60/45/5c510217c785462fc55e6881b5f4a6e2/16/79e7e68477cef6a83b499ac852c74ef1/261322359.JPG","V1090520","Residential Attached","S","1602 4353 HALIFAX STREET","Brentwood Park","$311,000","41","2","1981","0.00","Apartment/Condo","Burnaby North","002-205-297","V5C 5Z4",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261393248/0/60/45/282bfb5e8d834cf399afd687db005fd3/16/cc6708225116a81dedf7762703549dc6/261393248.JPG","V1095219","Residential Attached","S","109 5788 VINE STREET","Kerrisdale","$312,380","5","1","1995","0.00","Apartment/Condo","Vancouver West","019-115-300","V6M 4L8",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261278649/0/60/45/6156f25a826b80b890c1b99c9bf52d31/15/bc3b113889353270a3991792f86d31e4/261278649.JPG","F1423657","Residential Attached","S","7 12070 76TH AVENUE","West Newton","$312,500","70","3","2005","0.00","Townhouse","Surrey","026-187-566","V3W 5Z2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366979/0/60/45/88e6eba11d13a96eb73c73f693798182/16/5374f1438c2260f1e084120f417572a3/261366979.JPG","V1093582","Residential Attached","S","305 5652 PATTERSON AVENUE","Central Park BS","$313,000","21","2","1982","0.00","Apartment/Condo","Burnaby South","001-371-045","V5H 4C8",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261264744/0/60/45/a0adafec61e25827b30babae25b1358f/16/d237093c8bc1b048e4057be1673d9dc0/261264744.JPG","V1086078","Residential Attached","S","802 8333 ANDERSON ROAD","Brighouse","$313,000","80","1","2012","0.00","Apartment/Condo","Richmond","028-939-735","V6Y 0E2",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260914859/0/60/45/79212446e05aa213f6dcd0a80174a637/16/3ebca13126d41a3f28d5b4e12ea366d9/260914859.JPG","F1409301","Residential Attached","S","75 12711 64TH AVENUE","West Newton","$313,000","230","3","2004","0.00","Townhouse","Surrey","025-956-043","V3W 1X1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261364791/0/60/45/26b53803b3891d5c4979ade33a75ba54/15/5efc0c44da55580bb6a09880b48908e1/261364791.JPG","F1426668","Residential Detached","S","7897 FULMAR STREET","Mission BC","$313,000","25","4","1978","6,480.00","House/Single Family","Mission","004-142-217","V2V 5N5","60.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261348709/0/60/45/418f5c7a7a0b9ba9f6b016e47024f4bb/13/a5f8f4356380353c122a3cd37c55ecff/261348709.JPG","N240752","Residential Detached","S","4008 BARNES DRIVE","Charella/Starlane","$313,500","33","3","1991","6,652.00","House/Single Family","PG City South (Zone 74)","006-264-034","V2N 5K8","0.00",,
