"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297819/0/60/45/3ef22a613708056be6201596e2e45ffb/16/c5fc00f7410b497d55f4048ebf7b3fe9/261297819.JPG","V1088710","Residential Attached","S","31 20699 120B AVENUE","Northwest Maple Ridge","$265,000","19","3","1991","0.00","Townhouse","Maple Ridge","009-383-506","V2X 0A6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261173819/0/60/45/d6b0cb0c16dc52b120f39338b2943bab/14/2e74e55f1dae45cee865f9c913a1d82e/261173819.JPG","H1403289","Residential Detached","S","1883 AGASSIZ AVENUE","Agassiz","$265,000","76","3","9999","7,696.00","House/Single Family","Agassiz","025-460-145","V0M 1A3","52.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1090372","Residential Attached","S","472 9100 FERNDALE ROAD","McLennan North","$266,000","8","1","2006","0.00","Apartment/Condo","Richmond","026-591-651","V6Y 4L1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261266777/0/60/45/1cf8a999b94fb8327df4f4d5dbb7cdc9/15/cc4657b7bf81074e3c1c9a363007a898/261266777.JPG","F1423242","Residential Attached","S","301 9115 154 STREET","Fleetwood Tynehead","$266,000","31","2","1988","0.00","Townhouse","Surrey","005-672-538","V3R 9G8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246437/0/60/45/e5dd2462f65f3cc0a59a0e8cf057226f/15/2675d4ee9fb778ecad0173bd2ff4a2bd/261246437.JPG","F1422458","Residential Attached","S","130 13321 102A STREET","Whalley","$267,000","45","2","2009","0.00","Apartment/Condo","North Surrey","027-847-527","V3S 3Y8","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332471/0/60/45/51b2b210f06bbb1825ae5c61424874bf/13/450bf3cbf66d90e4ef4c38e2bfdba708/261332471.JPG","N240608","Residential Detached","S","4195 SPECA STREET","Charella/Starlane","$268,000","2","4","9999","0.00","House/Single Family","PG City South (Zone 74)","006-769-586","V2N 5L7","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260620309/0/60/45/832665bd3008d4bd63bb3c05fc1c509c/16/872b8fc7da31f8b4adf969241d62a728/260620309.JPG","V1034221","Residential Attached","S","1017 BROTHERS PLACE","Northyards","$268,200","357","3","1991","0.00","1/2 Duplex","Squamish","017-518-652","V8B 0A6",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261276736/0/60/45/757d4436d6c92e065ed3b776ed7c357d/14/7c27725245d2ad881c1f0afc29d385a6/261276736.JPG","H1403916","Residential Attached","S","19 5756 PROMONTORY ROAD","Promontory","$268,895","25","3","2014","0.00","Townhouse","Sardis","700-009-363","V2R 4W2","0.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261283480/0/60/45/50437c3582541f1eababbf9117c4319e/16/e503203bc190052f9306f11ca9df025d/261283480.JPG","V1087478","Residential Attached","S","301 3308 VANNESS AVENUE","Collingwood VE","$269,000","26","2","1992","0.00","Apartment/Condo","Vancouver East","017-703-590","V5R 5A8",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261324789/0/60/45/6e90f95b0b9fc7168a52dcf2ebe5a89c/15/9d4bbfd80e8b99062cfb97977512d68e/261324789.JPG","F1425309","Residential Attached","S","208 15428 31ST AVENUE","Grandview Surrey","$269,900","15","2","2012","0.00","Apartment/Condo","South Surrey White Rock","028-853-016","V3S 3W4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261337249/0/60/45/36613bdcc764dec742b62c7ac6733f84/16/28b83eeda2cddf33f673f147b7ba01ac/261337249.JPG","V1091477","Residential Attached","S","105 5352 GRIMMER STREET","Metrotown","$269,900","1","1","2015","0.00","Apartment/Condo","Burnaby South","800-089-989","V5H 2H2",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328432/0/60/45/ff4d208ec035659b4f57030b8917d2e8/13/3a8209f13521e1a7e2fc75d6d15d2206/261328432.JPG","N240558","Land Only","S","LOT 15 WILTSE DRIVE","Fort St. John - Rural W 100th","$270,000","6",,,"0.00",,"Fort St. John (Zone 60)","026-894-963","V1J 5M6","0.00","Road Access","House/Single Family"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254121/0/60/45/7cc939822daa2104b7beda6283670fe5/16/eadef1e0e68695e704a106022e729849/261254121.JPG","V1085273","Residential Attached","S","232 5160 DAVIS BAY ROAD","Sechelt District","$270,000","40","1","2006","0.00","Apartment/Condo","Sunshine Coast","026-894-521","V0N 3A2",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138229/0/60/45/bf328e7d8d9dd9c860e7bec2dbf05d9f/16/a16efdd9b4acc5e2a2988ea1761ebd33/261138229.JPG","V1076625","Residential Attached","S","405 1203 PEMBERTON AVENUE","Downtown SQ","$270,000","96","2","1997","0.00","Apartment/Condo","Squamish","023-796-677","V8B 0J7",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261292661/0/60/45/21efc76a683d21f2a6f44b69463552ac/16/4b8e03519b95e84d8b4b288cfad21330/261292661.JPG","V1088248","Residential Attached","S","805 1188 HOWE STREET","Downtown VW","$270,000","21","1","1994","0.00","Apartment/Condo","Vancouver West","018-838-529","V6Z 2S8",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254523/0/60/45/cd37e8735299295b7cc19752381c9586/16/52c9a171b11d2c8b79625fa97e11064f/261254523.JPG","V1085288","Residential Attached","S","303 2368 MARPOLE AVENUE","Central Pt Coquitlam","$270,000","38","2","2008","0.00","Apartment/Condo","Port Coquitlam","027-644-103","V3C 2A2",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299251/0/60/45/3f061b6907b9bee24db3f6e2e1c582f2/16/2866414aa38f103fa794cf438d573e65/261299251.JPG","V1088766","Residential Attached","S","606 5211 GILBERT ROAD","Brighouse","$270,000","21","1","2014","0.00","Apartment/Condo","Richmond","800-089-934","V6X 1B7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255546/0/60/45/2ceab926f53c9cfe42c8de5109d65fee/16/4b55e30faa5c6e977c418c102030db8b/261255546.JPG","F1422823","Residential Attached","S","53 9088 HOLT ROAD","Queen Mary Park Surrey","$270,000","41","2","1995","0.00","Townhouse","Surrey","018-896-707","V3V 4H3",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261301664/0/60/45/e769170e3da00e922faeec16c87a940a/13/8389affe62517749fc1eaa7972d7c636/261301664.JPG","N240301","Residential Detached","S","6578 BURKITT ROAD","Hart Highlands","$270,019","19","4","1998","7,588.00","House/Single Family","PG City North (Zone 73)","023-561-238","V2K 5A9","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261302307/0/60/45/08c96bc07ef82ebfa85545c8637c3a4a/14/e1cf8c1596ad25d0d872902ba2f90d9b/261302307.JPG","F1424452","Residential Detached","S","2246 MCKENZIE ROAD","Central Abbotsford","$271,500","19","3","1983","7,200.00","House/Single Family","Abbotsford","002-667-363","V2S 3Z8","72.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261287857/0/60/45/4b8f55b722ccc63ac093fa9a0d842b82/15/e72b273adb5ca34c53bd5c50866107d4/261287857.JPG","F1424008","Residential Attached","S","38 10038 150TH STREET","Guildford","$273,000","18","2","1991","0.00","Townhouse","North Surrey","016-259-041","V3R 0M8",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330224/0/60/45/4f006b1421927417f02b51082ae5df42/13/b5a702316acd1a1a84a1e3c2e8b75fb7/261330224.JPG","N240580","Residential Detached","S","10988 BLACKBERRY STREET","Fort St. John - Rural W 100th","$274,000","22","4","1994","0.00","Manufactured with Land","Fort St. John (Zone 60)","012-107-735","V1J 4M7","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261337009/0/60/45/0c094c5c3b9a191c03d74e035b3b206a/16/203e15a61296d3bba7c244db7fdda8b9/261337009.JPG","V1091456","Residential Attached","S","418 2990 PRINCESS CRESCENT","Canyon Springs","$274,000","2","2","1993","0.00","Apartment/Condo","Coquitlam","018-593-801","V3B 7R3",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279152/0/60/45/bce8e9fa5e5cdd0abe7bf1f042063ad0/15/d172cd9f7ab92816f6f70bc3c43013ab/261279152.JPG","F1423686","Residential Attached","S","43 6450 199TH STREET","Willoughby Heights","$274,500","28","3","2002","0.00","Townhouse","Langley","025-456-091","V2Y 2X1",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261215412/0/60/45/8dceb61c1f359d3335aa024ea0e7cfbf/15/8525a23754309d7547ce292668e6ce2d/261215412.JPG","V1082193","Residential Attached","S","106 270 FRANCIS WAY","Fraserview NW","$275,000","61","1","2008","0.00","Apartment/Condo","New Westminster","027-594-793","V3L 0C3",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261145826/0/60/45/144b05dda14289df7576183705649b2d/14/44d39e02f8843b3776366142833c349b/261145826.JPG","H1403099","Residential Detached","S","1990 GREEN ROAD","Agassiz","$275,000","92","3","9999","23,788.00","House/Single Family","Agassiz","009-181-474","V0M 1A1","179.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261021285/0/60/45/fcd88ef33b952815c0373c9b219dcae2/15/94cbcec0b8dc9d4112f0e997a7b4bfd3/261021285.JPG","F1413511","Residential Attached","S","8 2950 LEFEUVRE ROAD","Aberdeen","$276,615","154","3","2013","0.00","Townhouse","Abbotsford","028-932-650","V4X 0B2",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261296879/0/60/45/e9bcb7b363ddc1734a3adb1e5c86714a/13/c9ab44af9171f643986eb102d14a467a/261296879.JPG","N240258","Residential Detached","S","1624-1626 W 2ND AVENUE","Prince Rupert - City","$277,000","18","5","1969","5,000.00","House/Single Family","Prince Rupert (Zone 52)","011-825-545","V8J 1J6","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261054070/0/60/45/84fe4d811eaea8dd110d5d6fcd423a90/16/44894817d22cc89f27c8290dbd348be9/261054070.JPG","V1070248","Residential Attached","S","406 233 ABBOTT STREET","Downtown VW","$278,000","136","0","1996","0.00","Apartment/Condo","Vancouver West","023-430-168","V6B 2K7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328542/0/60/45/be9c83da1e12544e693f9e50b139b906/16/5b24e549ebb11b68f997fbae432df577/261328542.JPG","V1090945","Residential Attached","S","702 438 SEYMOUR STREET","Downtown VW","$279,000","4","1","1996","0.00","Apartment/Condo","Vancouver West","023-409-240","V6B 6H4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339813/0/60/45/3dd1e922b4f5e0b93d88df69d7354b0e/15/4a6e1c429de5862ef34b85e47941399f/261339813.JPG","F1425817","Residential Attached","S","202 14885 60TH AVENUE","Sullivan Station","$279,467","0","2","2013","0.00","Apartment/Condo","Surrey","029-206-928","V3S 1R8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260539388/0/60/45/c7f76c9dddd5ff1739391249fb05c583/16/3e7edc59cd61e5a703860f8e59527cf8/260539388.JPG","V1028374","Residential Attached","S","103 11566 224 STREET","East Central","$279,900","397","2","2012","0.00","Apartment/Condo","Maple Ridge","029-112-613","V2X 9C9",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328371/0/60/45/1a7e351b6cf2f7f90002d533ea074019/13/1299a0a5943dc29973386141875ded06/261328371.JPG","N240557","Land Only","S","LOT 4 PACIFIC AVENUE","Fort St. John - Rural W 100th","$279,900","2",,,"0.00",,"Fort St. John (Zone 60)","028-998-791","V1J 4M7","0.00","Road Access","House/Single Family"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339074/0/60/45/93ab847724b90c2bc2450f035dbe2027/13/9606bfc972874a7e304b2a5a078e05f3/261339074.JPG","N240646","Residential Detached","S","3739 15TH AVENUE","Smithers - Town","$280,000","4","4","9999","8,052.00","House/Single Family","Smithers And Area (Zone 54)","010-836-438","V0J 2N0","66.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261207358/0/60/45/a82e21e830ce91cb231a624e8bef0c3e/15/0bcaf7ef5565f759e3d86386a8755b08/261207358.JPG","F1420872","Residential Attached","S","714 1350 VIDAL STREET","White Rock","$280,000","54","2","1984","0.00","Apartment/Condo","South Surrey White Rock","000-562-742","V4B 5G6","0.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315745/0/60/45/dea8aaed519928b3f09c2dc1912e0f9a/16/7b99e9295b089aa00d668ff1b5de009c/261315745.JPG","V1090035","Residential Detached","S","4352 MARBLE ROAD","Sechelt District","$280,000","7","3","1980","0.00","House/Single Family","Sunshine Coast","002-633-345","V0N 3A1","64.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260481879/0/60/45/1060b6b2534e1b305fef74471dd48f65/16/3590ebd8a5c2d6cd3a734713e7949859/260481879.JPG","V1023691","Residential Attached","S","757 GERUSSI LANE","Gibsons & Area","$280,523","431","2","2014","0.00","1/2 Duplex","Sunshine Coast","029-209-803","V0N 1V7",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261271821/0/60/45/c59ac53562cc2824d9ebded41bff2369/15/8ac85155da19ff09f30efabe7b06fc2a/261271821.JPG","F1423434","Residential Detached","S","3485 JUNIPER CRESCENT","Abbotsford East","$282,000","34","4","1981","4,000.00","House/Single Family","Abbotsford","005-070-015","V2S 7R1","40.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261287206/0/60/45/ca4fc8ecd1d0352408a549cf4c639b5a/13/85cb23bb2db90cd2deee2531ac42080a/261287206.JPG","N240169","Residential Attached","S","110 4281 BAKER ROAD","Charella/Starlane","$283,000","20","3","9999","0.00","Townhouse","PG City South (Zone 74)","023-296-275","V2N 6M8",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261191186/0/60/45/1be6cd241dbb5f429fe5be9e42d8bc43/16/7bdf707963e9ee05c3799354f97c5c00/261191186.JPG","F1420253","Residential Detached","S","33348 3RD AVENUE","Mission BC","$284,000","76","5","1991","4,762.00","House/Single Family","Mission","015-587-304","V2V 1P2","39.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261336946/0/60/45/5215e745cc689da17b4720201c3504c7/16/72f93e3c07aedf234cbde8842e0321da/261336946.JPG","V1091451","Residential Attached","S","213 12655 190A STREET","Mid Meadows","$284,900","1","2","2014","0.00","Apartment/Condo","Pitt Meadows","800-089-978","V0V 0V0",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1090835","Residential Attached","S","2107 5470 ORMIDALE STREET","Collingwood VE","$284,900","0","1","2016","0.00","Apartment/Condo","Vancouver East","800-089-838","V5R 2P9",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261159577/0/60/45/30a0c8e2cd800994de41dd26df90a387/13/565d576bd4d3d3f9b4dd4a0bd7db1a2a/261159577.JPG","N238553","Residential Detached","S","63 YUKON STREET","Kitimat","$285,000","86","3","1956","7,686.00","House/Single Family","Kitimat (Zone 89)","008-238-910","V8C 1Z3","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261326667/0/60/45/b1e74dae1ed073de782371b4c47c3ed5/15/69d29014ee29f56271717c9c82c52b80/261326667.JPG","F1425392","Land Only","S","2682 AQUILA DRIVE","Abbotsford East","$285,000","3",,,"27,287.00",,"Abbotsford","027-828-719","V3G 0B3","15.34","Road Access",
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261171166/0/60/45/1f47af74a464ee3a1909eff026bd7a73/16/b5c6a8a749848e80967c67c042f7d099/261171166.JPG","F1419331","Residential Attached","S","412 15385 101A AVENUE","Guildford","$285,000","83","2","2007","0.00","Apartment/Condo","North Surrey","026-740-583","V3R 0B4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261204671/0/60/45/77055ff7688d925cb9bf9c4524a9b2ab/15/161f39accbedf62cf207a662a4512e86/261204671.JPG","F1420781","Residential Attached","S","41 20350 68 AVENUE","Willoughby Heights","$285,000","58","2","2005","0.00","Townhouse","Langley","026-042-495","V2Y 3A5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261256818/0/60/45/515a4988f6614f97827719e6053232fc/15/0a2b8780e637bf55778cd2a4ebdb4c6b/261256818.JPG","H1403792","Residential Detached","S","46526 STONEY CREEK DRIVE","Sardis East Vedder Rd","$285,000","35","2","2006","4,320.00","House/Single Family","Sardis","700-003-732","V2R 0E2","48.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261164703/0/60/45/34a7fc4f04c9b27e47d64a0812e8753c/16/b1000f32933292d4abf3080a8e75c4e1/261164703.JPG","V1078564","Residential Attached","S","502 6888 COONEY ROAD","Brighouse","$286,000","82","1","2013","0.00","Apartment/Condo","Richmond","028-940-628","V6Y 0E1",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246171/0/60/45/fd1cb50aa4cb7219b0ee4429982ae97f/16/4eb64d4a69ec1bb753455db7cc88c164/261246171.JPG","V1084648","Residential Attached","S","418 5788 SIDLEY STREET","Metrotown","$288,000","42","1","2012","0.00","Apartment/Condo","Burnaby South","028-837-177","V5J 0E4",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320136/0/60/45/f6208dc66746a6dd0d971f5dedae9882/16/fb5178ad8c7b0cf56db1334923ba7e5b/261320136.JPG","V1090391","Residential Attached","S","209 5288 MELBOURNE STREET","Collingwood VE","$288,000","5","2","1999","0.00","Apartment/Condo","Vancouver East","024-221-112","V5R 6E6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261244462/0/60/45/3d9f1da7a4cb09347ec31295651d103e/15/693e1c5ab94ab951c55556a5775b7ac4/261244462.JPG","F1422361","Residential Detached","S","2806 MCCRIMMON DRIVE","Central Abbotsford","$288,500","44","3","1960","0.00","House/Single Family","Abbotsford","011-060-794","V2S 2T9","60.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261039605/0/60/45/99ac71391c0a7e095b602d246e98130d/16/e9e1b103e0d65a1162ef382d2eb21e9e/261039605.JPG","F1414304","Residential Attached","S","11 12738 66TH AVENUE","West Newton","$289,000","142","3","2004","0.00","Townhouse","Surrey","025-820-508","V3W 1P3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261302198/0/60/45/87aaa887dc49887f3c14e6e555c8fda9/15/5f054a1e74e5246278ac64138e6c20d4/261302198.JPG","V1089035","Residential Attached","S","401 2353 MARPOLE AVENUE","Central Pt Coquitlam","$289,000","15","2","2007","0.00","Apartment/Condo","Port Coquitlam","027-005-747","V3C 2A1",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1086485","Residential Attached","S","365 955 E HASTINGS STREET","Hastings","$289,900","27","1","2017","0.00","Apartment/Condo","Vancouver East","800-089-065","V6A 1R9",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261267615/0/60/45/9f387d30b57e22d287eac4358409cd81/16/422196aa2dd59adfe83d377c51d142b6/261267615.JPG","V1086221","Residential Attached","S","305 1003 BURNABY STREET","West End VW","$290,000","29","0","1999","0.00","Apartment/Condo","Vancouver West","024-359-963","V6E 4R7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327152/0/60/45/067bb0c5dea0159de70b8b93ba154941/16/ff55160de16f36bcf307d8bce1de7a7a/261327152.JPG","V1090849","Residential Attached","S","3 11870 232ND STREET","Cottonwood MR","$290,000","2","3","1995","0.00","Townhouse","Maple Ridge","019-157-339","V2X 6S9",,,
