"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261260124/0/60/45/b0ba3c49f3f36f000d5cdbae968c20a3/16/45323fe09da47fd235faf892deff1949/261260124.JPG","V1085746","Residential Detached","S","251 55TH STREET","Pebble Hill","$832,500","49","4","1974","10,839.00","House/Single Family","Tsawwassen","010-577-963","V4M 3J4","80.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261226978/0/60/45/c369becc02cba912ba473bb84da0b509/16/49a2428a5918300a8f2906a8b06ec230/261226978.JPG","F1421631","Residential Detached","S","12411 57B AVENUE","Panorama Ridge","$835,000","69","4","1993","20,211.00","House/Single Family","Surrey","015-163-954","V3X 3H3","103.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261127286/0/60/45/ca0d58422293518b99de880be418d1b3/16/33967486f4d435baeff2b5244a8770c8/261127286.JPG","V1075792","Residential Detached","S","8500 CITADEL CRESCENT","Boyd Park","$839,000","114","4","1977","4,800.00","House/Single Family","Richmond","003-799-298","V7C 4T3","40.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328729/0/60/45/65ea52e20a086c820a61f1fc81cb0a84/15/aca86c535e15341568fcebf821e73359/261328729.JPG","F1425480","Residential Detached","S","5735 145A STREET","Sullivan Station","$842,500","19","7","1993","13,982.00","House/Single Family","Surrey","017-429-170","V3S 8E2","82.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260908250/0/60/45/7f0b3c5fa0f19b73f5004b0ad4ff1274/15/9761218154a246ee9ed070782ee0abfc/260908250.JPG","F1409018","Residential Detached","S","2504 140 STREET","Sunnyside Park Surrey","$845,000","209","3","9999","23,936.00","House/Single Family","South Surrey White Rock","009-936-378","V4P 2C6","80.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261345326/0/60/45/cdd85c2676d7b5516efa6d299ec3dbbc/16/01a787398aefb565635592963671559d/261345326.JPG","V1091979","Residential Detached","S","4108 RUMBLE STREET","South Slope","$848,000","7","3","1955","7,128.00","House/Single Family","Burnaby South","009-801-804","V5J 1Z8","54.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353229/0/60/45/71de589a47db1a280bbc0e7699a7f654/16/63d2b282ebb0baa1d6774fe172d7cd08/261353229.JPG","V1092712","Residential Detached","S","9980 MORTFIELD COURT","South Arm","$850,000","6","4","1968","10,480.00","House/Single Family","Richmond","007-372-019","V7A 2V8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261001217/0/60/45/9d69721b155f744adaf8085603e0dae0/16/19f04ae369c7329a53423376a71a41a2/261001217.JPG","V1066066","Residential Attached","S","38 4055 INDIAN RIVER DRIVE","Indian River","$850,000","175","3","1991","0.00","Townhouse","North Vancouver","017-690-315","V7G 2R7",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1093224","Residential Detached","S","2684 E 47TH AVENUE","Killarney VE","$850,000","0","3","9999","0.00","House/Single Family","Vancouver East","013-721-500","V5S 1C1","33.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261359007/0/60/45/b75c929d8ff924c71249b517d5ae1dab/16/8a5bbd3001669448e75f4aeda386ad3f/261359007.JPG","V1093084","Residential Detached","S","9500 SNOWDON AVENUE","South Arm","$852,000","6","4","1973","6,985.80","House/Single Family","Richmond","006-129-013","V7A 2M1","60.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344527/0/60/45/d4fdd58cd7d80fbbf23a92df47081a48/16/0907b4d03ec6db800f2da9841c064412/261344527.JPG","V1091920","Residential Detached","S","4751 WESTMINSTER HIGHWAY","Riverdale RI","$855,000","11","4","1998","8,173.00","House/Single Family","Richmond","003-559-572","V7C 1B7","69.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261313124/0/60/45/3ad764fa36737e202c22198bd0e075b4/16/b3cd2082d58d5e0e26c141b98c1fb396/261313124.JPG","V1089808","Residential Attached","S","803 1863 ALBERNI STREET","West End VW","$855,000","25","2","2002","0.00","Apartment/Condo","Vancouver West","025-436-104","V6G 3H8",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261182067/0/60/45/4fcfb1631704fa11a569dafd618d2903/15/d063bd6fb5b1e6ac95d2d7ee2e3d8821/261182067.JPG","F1419820","Residential Detached","S","12149 76A AVENUE","West Newton","$856,000","97","5","2005","7,153.00","House/Single Family","Surrey","010-317-945","V3W 2W4","63.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261346290/0/60/45/3e9ef5759bd2426f85effc28aa4ac6c1/16/ae6fd62e07651ade915ed5bdc1b2ef93/261346290.JPG","V1092033","Residential Attached","S","1202 1020 HARWOOD STREET","West End VW","$858,000","12","2","1989","0.00","Apartment/Condo","Vancouver West","010-376-615","V6E 4R1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261349581/0/60/45/036a6097afb0edad5552e38e9870b80c/16/5b247a262b7cbb0b95d22e288ed30992/261349581.JPG","V1092272","Residential Detached","S","1363 BEVERLY PLACE","Burke Mountain","$860,000","7","3","2013","4,538.00","House/Single Family","Coquitlam","028-763-807","V3E 0H8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331633/0/60/45/876373e4cd05c38a59bd829694bb65c0/15/b249f9fcfdc623fc0319b3cc8dc8ba50/261331633.JPG","V1091149","Residential Detached","S","5238 ST. ANDREWS PLACE","Cliff Drive","$860,000","17","5","1994","5,382.00","House/Single Family","Tsawwassen","018-204-996","V4M 4E5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353095/0/60/45/7b85362eb02b7d1aeb2c794ea80ea09c/16/99840ca235a34d04ee1794b1bf0fb77c/261353095.JPG","V1092471","Residential Detached","S","3864 IMPERIAL STREET","Suncrest","$860,000","9","3","1977","6,618.53","House/Single Family","Burnaby South","002-750-937","V5J 1A2","49.67",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347105/0/60/45/9b85c6153b3182caac91b26b1ffbef23/16/aec6d72a37720d7dfa49ca066be66260/261347105.JPG","V1092084","Residential Detached","S","596 W QUEENS ROAD","Upper Lonsdale","$860,000","5","4","1951","0.00","House/Single Family","North Vancouver","011-659-441","V7N 2L1","45.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260979043/0/60/45/59b186794b893c15e3443e98c21b1543/16/41c58f73104dcd789f51b316932c708f/260979043.JPG","V1064267","Residential Detached","S","128 ELLESMERE AVENUE","Capitol Hill BN","$860,000","181","2","1953","0.00","House/Single Family","Burnaby North","003-394-191","V5B 3S6","33.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261341049/0/60/45/b31acd35d8061282593acd970f29ccde/15/e7d38f2f6fd0c89a0ac0bb223ae12927/261341049.JPG","F1425862","Residential Detached","S","1868 129A STREET","Crescent Bch Ocean Pk.","$860,000","7","5","1984","7,087.00","House/Single Family","South Surrey White Rock","002-360-063","V4A 7S6","60.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350495/0/60/45/027c96655ff15be6590d4f2bcce45e53/16/d936aa9443b1de103de159b0d976da68/261350495.JPG","V1092333","Residential Attached","S","202 1512 YEW STREET","Kitsilano","$865,000","2","2","1981","0.00","Apartment/Condo","Vancouver West","005-830-079","V6K 3E4",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299572/0/60/45/13a960564cd98ad18e6cc66eec327ba7/15/9d66e72dea30eb3bc2364c82a0ecb10d/261299572.JPG","F1424362","Residential Detached","S","14366 65 AVENUE","East Newton","$865,000","30","6","2003","22,259.00","House/Single Family","Surrey","017-559-227","V3W 9X9","90.00",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260988007/0/60/45/53bc8220d581f12df6a758e3e4b5443f/15/3966d306a694c608911bdeaf049e069e/260988007.JPG","F1412187","Residential Detached","S","2758 163RD STREET","Grandview Surrey","$865,000","178","3","2014","3,445.00","House/Single Family","South Surrey White Rock","029-055-229","V3S 0E4","44.15",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261348407/0/60/45/f72fdf7f95f9821517d144eefe8531df/16/b2de5327499bf3f4ed6f158db0c2eebf/261348407.JPG","V1092217","Residential Detached","S","1580 KING ALBERT AVENUE","Central Coquitlam","$865,000","12","5","1961","10,362.00","House/Single Family","Coquitlam","010-526-226","V3J 1Y5","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338912/0/60/45/6f52596eb4075aee6dbd9a4658e6988c/16/0e052cb5885bd8ec4fc7f70b5c6efe03/261338912.JPG","V1091596","Residential Detached","S","3128 GRAVELEY STREET","Renfrew VE","$865,000","12","4","1946","4,644.00","House/Single Family","Vancouver East","003-583-198","V5K 3K6","40.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261228906/0/60/45/9c73074b3c3fa8ad8873a887caebf827/16/3f348adb787a55af102bab3f524b547e/261228906.JPG","V1083246","Residential Detached","S","3348 MAHON AVENUE","Upper Lonsdale","$866,000","64","5","1957","6,441.00","House/Single Family","North Vancouver","011-700-475","V7N 3T5","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261178333/0/60/45/bf81e0f82ea870e113b7c5b13314f752/15/869015034b2c6f99aaecffbff67ed267/261178333.JPG","F1419653","Residential Detached","S","8043 156TH STREET","Fleetwood Tynehead","$868,500","87","7","2014","6,029.00","House/Single Family","Surrey","028-817-991","V3S 3R4","52.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260953358/0/60/45/e5329bd36ee1236c6969455d95689e2d/16/b957d04728d6f215554f81a8def00dc0/260953358.JPG","V1062115","Residential Attached","S","2702 1372 SEYMOUR STREET","Downtown VW","$869,000","185","2","2013","0.00","Apartment/Condo","Vancouver West","029-137-659","V6B 0L1",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261323043/0/60/45/6e7c51a6ab8ec9025abdf9ed5a325f4b/16/e053edd09c20e79d74cfae2f0a79fb63/261323043.JPG","V1090585","Residential Detached","S","5258 DOMINION STREET","Central BN","$870,000","23","5","1994","4,777.20","House/Single Family","Burnaby North","018-926-339","V5G 1E2","36.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261343251/0/60/45/aa6e523cd0f8f6395b64cb76884ce7cc/16/e01caf12d20cd6d181b88c62bcca3187/261343251.JPG","V1091845","Residential Detached","S","2955 SURF CRESCENT","Ranch Park","$870,000","6","5","1968","16,892.00","House/Single Family","Coquitlam","006-541-607","V3C 3S7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261358332/0/60/45/c1ee6fd21833435dae2e96f1ebd0ca83/16/99c156d90c761b25af741bc492fdfafc/261358332.JPG","V1092935","Residential Detached","S","2424 FRANKLIN STREET","Hastings East","$875,000","5","5","9999","0.00","House/Single Family","Vancouver East","013-271-571","V5K 1X4","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261111885/0/60/45/3c6400a118b1152ef514f3934965a39b/15/1bf70a1002bfebf8815f6336fca85356/261111885.JPG","V1074550","Residential Detached","S","2245 SORRENTO DRIVE","Coquitlam East","$877,000","124","6","1991","6,962.00","House/Single Family","Coquitlam","013-136-348","V3K 6P3",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261258698/0/60/45/dc1d4655463b8b793bcd3935eefd90db/16/21eb7a1b22ec6ca3163e1bbcf036b903/261258698.JPG","V1085637","Residential Attached","S","2903 1151 W GEORGIA STREET","Coal Harbour","$879,900","55","1","2016","0.00","Apartment/Condo","Vancouver West","800-088-921","V6E 0B3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261290351/0/60/45/7e167286bbbad498165cc5cc8e70d621/16/b331494dd4f408cc4bb98cd1e11dee83/261290351.JPG","V1088051","Residential Detached","S","10537 YARMISH DRIVE","Steveston North","$880,000","33","4","1981","3,875.00","House/Single Family","Richmond","003-966-593","V7E 5E6","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261134298/0/60/45/5bd82506fa1cb2d77bb847917aad960a/16/4ca175276b5f4a8502e4fd840ffa8b39/261134298.JPG","V1076376","Residential Detached","S","3475 ANZIO DRIVE","Renfrew Heights","$880,000","118","3","9999","4,510.00","House/Single Family","Vancouver East","010-174-729","V5M 4E2","41.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309056/0/60/45/9ef39e14ab3266bbd8e0d3be3ad1f393/16/cc18659fb0ec36f6a290743b19170ed0/261309056.JPG","F1424758","Residential Detached","S","12957 107TH AVENUE","Whalley","$880,000","26","7","2013","8,882.00","House/Single Family","North Surrey","009-889-931","V3T 2G1","66.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261095049/0/60/45/a9f787874d669ec42ab57da0f81fa6e9/16/3428a8cece6d69cee4b956f81f170b30/261095049.JPG","V1073278","Residential Attached","S","3991 BOND STREET","Central Park BS","$882,000","134","6","1979","0.00","1/2 Duplex","Burnaby South","000-841-528","V5H 1E7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282631/0/60/45/fc6adbefa24d0e1125ff273b664ca41b/16/bbbfc9dfb69e8f7917a89d91b1341571/261282631.JPG","V1087498","Residential Detached","S","3058 GRANT STREET","Renfrew VE","$882,000","41","6","1930","4,254.50","House/Single Family","Vancouver East","012-359-441","V5K 3H7","33.50",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260930188/0/60/45/9f719774365d50113dd53b25bbe8c947/15/35bbda93b58d7437929f5337ae86f827/260930188.JPG","F1409912","Residential Detached","S","33160 PLAXTON CRESCENT","Central Abbotsford","$885,000","208","7","1941","0.00","House/Single Family","Abbotsford","014-980-215","V2S 1V9","200.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357049/0/60/45/6d1fca1c7d5417c9c3f76ec56564d9e9/16/a8a74b0193c2a20d1bfdbafc74a8b020/261357049.JPG","V1092769","Residential Detached","S","5187 PRINCE ALBERT STREET","Fraser VE","$888,800","6","6","9999","0.00","House/Single Family","Vancouver East","004-351-321","V5W 3C7","33.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1426102","Residential Detached","S","9261 177TH STREET","Port Kells","$890,000","13","4","1977","43,591.70","House with Acreage","North Surrey","004-944-054","V4N 3W2","174.60",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261137142/0/60/45/441f1caa4269d57fbad78687a3d79d27/15/a9e67509a92e37caa1f4f7325550577c/261137142.JPG","F1418139","Residential Detached","S","3893 248TH STREET","Salmon River","$890,000","113","4","1970","0.00","House with Acreage","Langley","010-676-465","V4W 2B3","165.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260859731/0/60/45/64be60478a754a5c075019bc8debdeb5/15/ca967623719455cad5f3b788cd350498/260859731.JPG","F1406931","Residential Detached","S","18241 72ND AVENUE","Clayton","$890,000","231","2","1957","43,424.00","House/Single Family","Cloverdale","010-303-260","V4N 6B7","145.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261281223/0/60/45/88036c80618560f62cd89b6b89e38fcc/15/c036235ec0c9e670906d67c731deb316/261281223.JPG","F1423764","Residential Detached","S","12574 25A AVENUE","Crescent Bch Ocean Pk.","$894,000","39","4","1994","7,520.00","House/Single Family","South Surrey White Rock","017-941-555","V4A 9S2","29.80",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261362622/0/60/45/8ff0a03adde73e656fba51d9caa1daf4/16/7f62c3b9e30264d126ffc1141ff6ed1c/261362622.JPG","V1093190","Residential Detached","S","2737 KITCHENER STREET","Renfrew VE","$897,000","5","5","9999","4,254.50","House/Single Family","Vancouver East","012-368-270","V5K 3E2","33.50",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261283315/0/60/45/60d5238f0f8da10e721521634d120716/16/26e3e462f9d5f4e2845ccdeaa50bb3bb/261283315.JPG","V1087483","Residential Attached","S","7981 MCGREGOR AVENUE","South Slope","$897,230","38","5","2008","4,930.00","1/2 Duplex","Burnaby South","027-351-335","V5J 4H4","34.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261341800/0/60/45/590ddf98e1b5f4e980651b01dd8f3881/16/4f0ce007b57de6dbfb39a4f369401353/261341800.JPG","V1091726","Residential Detached","S","2232 SICAMOUS AVENUE","Coquitlam East","$899,000","6","4","1991","7,040.00","House/Single Family","Coquitlam","014-642-654","V3K 6R9","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312707/0/60/45/36ccf40582918a3c747bdc25e79963ee/16/2e249807b395fd938fc5884848f901c8/261312707.JPG","V1089843","Residential Detached","S","7605 IMPERIAL STREET","Buckingham Heights","$899,000","33","7","1980","0.00","House/Single Family","Burnaby South","003-394-140","V5E 1P3","58.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261242943/0/60/45/3c6bc6ea15706ad54223468c4c461583/16/d4f2b9370ec464a0933a5ae3bc21944f/261242943.JPG","V1084437","Residential Detached","S","1270 SPERLING AVENUE","Sperling-Duthie","$900,000","55","7","1959","7,500.00","House/Single Family","Burnaby North","002-974-304","V5B 4J5","60.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297051/0/60/45/fb22165dcf10bd1ff86d39f3dca212f0/16/2e11b91783ce092a81038b5728e29dfe/261297051.JPG","V1088585","Residential Detached","S","3269 PORTVIEW PLACE","Port Moody Centre","$900,000","29","6","1965","6,982.00","House/Single Family","Port Moody","000-891-002","V3H 2L4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261070013/0/60/45/fed8cf4af02ae302380a45e3e7b232b4/15/9ba900cdf96592ab30179abb83671f4b/261070013.JPG","F1415425","Residential Attached","S","5 15715 34TH AVENUE","Morgan Creek","$900,000","142","3","2000","0.00","Townhouse","South Surrey White Rock","024-270-261","V3S 0J6","0.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1074853","Residential Detached","S","3880 YOUNGMORE ROAD","Seafair","$903,000","122","3","1959","7,109.00","House/Single Family","Richmond","008-960-313","V7C 1R6","66.76",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1093574","Residential Detached","S","914 ALDERSON AVENUE","Maillardville","$904,762","1","7","2014","4,012.00","House/Single Family","Coquitlam","029-294-223","V3K 1V4","33.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357464/0/60/45/035a399181d68052043ea2a15f7c0d10/16/dd22370135170b331a35021c58eb33ce/261357464.JPG","V1092837","Residential Detached","S","4110 MOUNTAIN HIGHWAY","Lynn Valley","$907,000","5","4","1986","3,960.00","House/Single Family","North Vancouver","005-771-285","V7K 2J8","33.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1426613","Residential Detached","S","15980 NORTH BLUFF ROAD","White Rock","$908,000","0","0","2014","5,095.00","House/Single Family","South Surrey White Rock","006-021-646","V4B 3G8","50.58",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327694/0/60/45/9456280616158ed74692a4e86c236122/16/71a35d667d4e018f421f1b689c205e47/261327694.JPG","V1090866","Residential Detached","S","12391 JENSEN DRIVE","East Cambie","$908,000","17","6","1994","5,425.00","House/Single Family","Richmond","018-020-313","V6V 2R7","0.00",,
