"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2322344","Residential Attached","S","319 12088 75A AVENUE","West Newton","2010","Apartment/Condo","8","Surrey","Surrey","2/12/2019",,"1","$1,083.74","11/12/2018","028-200-683",,"$228.00","11/29/2018","$340,000","$412.12","0.97","1","1","CD","$349,800","17","825","$412.12","0.97","Apartment/Condo","1",,,"3.22% ON THE FIRST $100,000 /1.15% ON THE BALANCE",,,"1",,,,"1","V3W 1Y4",,"Upon Offer","BC",,,,
"R2314542","Residential Attached","S","32 5536 VEDDER ROAD","Vedder S Watson-Promontory","1993","Townhouse","25","Sardis","Sardis","4/4/2019","ROBERT","2","$1,673.67","10/11/2018","023-195-835","2","$200.00","11/30/2018","$340,000","$242.86","0.96","3","3","R5","$355,000","50","1,400","$242.86","0.89","Townhouse","1",,"604-845-4541","2.5% 1ST $100,000/1.25% BAL","VEDDER LANE",,"1",,,,"3","V2R 3M6",,,"BC",,,,
"R2314384","Residential Attached","S","448 5660 201A STREET","Langley City","2009","Apartment/Condo","9","Langley","Langley","4/10/2019","TOUCHBASE MICHELLE","1","$1,111.31","10/10/2018","028-021-533",,"$184.52","11/26/2018","$340,000","$455.76","0.99","1","1","MF","$344,900","47","746","$455.76","0.90","Apartment/Condo","1",,"604-533-3491","3.22% ON FIRST $100,000 AND 1.15% ON BALANCE","PADDINGTON STATION",,"1",,,,"1","V3A 4E6",,,"BC",,,,
"R2326478","Residential Attached","S","806 10899 UNIVERSITY DRIVE","Whalley","1995","Apartment/Condo","23","North Surrey","Surrey","11/30/2019","TOUCHBASE MYLEN ALMENDAREZ","1","$1,041.60","12/2/2018","023-169-664",,"$214.65","12/10/2018","$343,000","$508.15","0.98","1","1","CD","$349,000","8","675","$508.15","0.98","Apartment/Condo","1",,,"3.2% ON 1ST $100,000 / 1.1% ON BALANCE IF AGENT PHYSICALLY INTRODUCES THE BUYER TO THE PROPERTY, OTHERWISE $500. OPEN EXCLUDED.","THE OBSERVATORY",,"1",,,,"1","V3T 5V2",,,"BC",,,,
"R2298957","Residential Attached","S","503 22230 NORTH AVENUE","West Central","1999","Apartment/Condo","20","Maple Ridge","Maple Ridge","1/31/2019","KEVIN","2","$1,803.62","8/17/2018","024-398-535","4","$311.00","12/1/2018","$343,000","$315.84","0.98","2","2","C3","$350,000","106","1,086","$315.84","0.90","Apartment/Condo","1",,"604-657-4064","3.255% ON FIRST $100,000 / 1.1625% ON THE BALANCE","SOUTH RIDGE TERRACE","182","1",,,,"1","V2X 2L5",,,"BC",,,,
"R2323099","Residential Attached","S","206 33338 MAYFAIR AVENUE","Central Abbotsford","2007","Apartment/Condo","11","Abbotsford","Abbotsford","6/30/2019","Pamela Prefers Touchbase","2","$1,679.40","11/20/2018","026-989-280","4","$357.53","11/26/2018","$345,000","$326.09","0.99","2","2","RML","$349,000","6","1,058","$326.09","0.99","Apartment/Condo","1",,"604-816-3353","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE REMAINDER","The Sterling",,"1",,,,"2","V2S 0A4",,"Owner never lived in it.","BC",,,,
"R2319040","Residential Attached","S","103 338 WARD STREET","Sapperton","1978","Apartment/Condo","40","New Westminster","New Westminster","4/30/2019","JEFF BENNA","1","$867.08","10/29/2018","001-317-644","3","$280.35","12/3/2018","$345,000","$505.12","0.99","1","1","RM-2","$349,900","35","683","$505.12","0.96","Apartment/Condo","1",,"604-263-2823","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE","IZUMIDONO",,"1",,,,"1","V3L 3N8",,"DATED 29TH OCTOBER 2018","BC",,,,
"R2323639","Residential Detached","S","3186 SETON PLACE","Valleyview","1993","House/Single Family","25","PG City North (Zone 73)","Prince George","3/31/2019","LORIE","3","$3,693.64","11/17/2018","016-445-155",,,"12/1/2018","$349,900","$135.88","1.00","3","4","RS2","$349,900","14","2,575","$135.88","1.00","House/Single Family","1",,"250-565-7724","1.75% OF SALE PRICE","VALLEYVIEW","0","1","0.00",,,,"V2K 4T7",,,"BC",,,,
"R2325038","Residential Attached","S","308 13468 KING GEORGE BOULEVARD","Whalley","2011","Apartment/Condo","7","North Surrey","Surrey","4/30/2019","Touchbase or Jeff","1","$1,030.18","11/26/2018","028-721-471",,"$219.51","11/27/2018","$350,000","$567.26","0.97","1","1","CD","$359,000","1","617","$567.26","0.97","Apartment/Condo","1",,"604-760-2010","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINDER","The Brookland",,"0",,,,"1","V3T 0H5",,"Dated November 26, 2018","BC",,,,
"R2325412","Residential Attached","S","201 19122 122 AVENUE","Central Meadows","1994","Apartment/Condo","24","Pitt Meadows","Pitt Meadows","5/27/2019","Mark Cardas or Kris Mugridge","1","$2,122.38","11/27/2018","018-503-977",,"$282.13","11/30/2018","$350,000","$363.45","0.99","1","1","STRATA","$355,000","3","963","$363.45","0.99","Apartment/Condo","1",,"604-816-0444","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BALANCE","Edgewood Manor",,"1",,,,"2","V3Y 2N7",,,"BC",,,,
"R2282833","Land Only","S","12873 SYLVESTER ROAD","Hatzic",,,,"Mission","Mission","6/30/2019","Duane",,"$1,173.00","6/13/2018","008-392-633",,,"11/27/2018","$350,000",,"0.82",,,"A-1","$425,000","167",,,"0.58","Other",,"Road Access","604-820-0555","S-2.3% 1ST 100K/1.15% BAL",,"1614(10.22AC)",,"326.00","No",,,"V2V 1A5","Not Known","Absentee Owners","BC","None",,"None","None"
"R2319117","Residential Attached","S","311 6460 194 STREET","Clayton","2012","Apartment/Condo","6","Cloverdale","Surrey","1/31/2019","ALI HOY","1","$1,126.15","10/29/2018","028-811-291","4","$253.02","11/27/2018","$350,000","$579.47","0.96","1","1","MF","$364,000","29","604","$579.47","0.93","Apartment/Condo","1",,"604-307-6588","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","WATERSTONE - MONTAGE",,"0",,,,"2","V4N 6J7",,,"BC",,,,
"R2308422","Residential Detached","S","1812 SLOAN AVENUE","Prince Rupert - City","1979","House/Single Family","39","Prince Rupert (Zone 52)","Prince Rupert","4/30/2019","THAI PHAM","3","$2,891.12","9/19/2018","004-766-873",,,"12/9/2018","$350,000","$153.51","0.95","3","3","R2","$367,000","81","2,280","$153.51","0.95","House/Single Family","1",,"250-600-7579","3% ON THE FIRST $100,000/1.5% ON THE BALANCE",,"0","1","0.00",,,"4","V8J 4B5",,,"BC",,,,
"R2309889","Residential Attached","S","307 33539 HOLLAND AVENUE","Central Abbotsford","2009","Apartment/Condo","9","Abbotsford","Abbotsford","3/25/2019","Kenny Hawkins","2","$1,544.20","9/25/2018","027-978-524","4","$273.32","12/3/2018","$350,000","$400.92","0.95","2","2","RML","$369,900","69","873","$400.92","0.95","Apartment/Condo","1",,"604-795-2955","S-2.5% 1ST 100K/1.25% BAL","The Crossing",,"0",,,,"1","V2S 0C6",,,"BC",,,,
"R2323235","Residential Attached","S","2410 11967 80 AVENUE","Scottsdale","2017","Apartment/Condo","1","N. Delta","Delta","4/15/2019","Touch base only please","1","$1,081.46","11/15/2018","030-114-721",,"$200.00","12/10/2018","$351,000","$732.78","0.88","1","1","CD","$399,900","25","479","$732.78","0.88","Apartment/Condo","1",,"604-531-1909","3.22% OF THE 1ST $100,000 AND 1.15% OF THE BALANCE","Delta Rise",,"0",,,,"1","V4C 0E2",,,"BC",,,,
"R2298091","Residential Attached","S","210 20087 68 AVENUE","Willoughby Heights","2018","Apartment/Condo","0","Langley","Langley","1/25/2019","Elaine","1","$0.00","8/16/2018","905-002-687",,"$210.35","12/2/2018","$352,000","$500.00","0.96","1","1","CD85","$364,900","108","704","$500.00","0.94","Apartment/Condo","1",,"778-885-5608","S-3.22% 1ST 100K/1.15% BAL",,,"0",,,,"1","V2Y 3H9",,".","BC",,,,
"R2311087","Residential Attached","S","908 10523 UNIVERSITY DRIVE","Whalley","1996","Apartment/Condo","22","North Surrey","Surrey","12/20/2018","Graham","1","$976.28","9/28/2018","018-935-737","16","$263.00","11/26/2018","$353,000","$535.66","0.97","1","1","CD","$364,500","59","659","$535.66","0.97","Apartment/Condo","1",,"604-727-5385","3.22% 1ST $100K + 1.15% BALANCE","GRANDVIEW COURT",,"1",,,,"1","V3T 5T8",,,"BC",,,,
"R2319727","Residential Attached","S","202 16068 83 AVENUE","Fleetwood Tynehead","2005","Apartment/Condo","13","Surrey","Surrey","4/30/2019","Ken","1","$1,206.07","11/1/2018","026-453-711",,"$328.66","11/26/2018","$354,000","$372.63","0.93","2","2","MR70","$379,900","25","950","$372.63","0.93","Apartment/Condo","1",,"604-351-5611","3.22% ON THE 1ST $100,000 & 1.15% ON THE BALANCE","FLEETWOOD GARDENS",,"1",,,,"1","V4N 0N2",,,"BC",,,,
"R2323256","Residential Detached","S","7730 ST MARK CRESCENT","St. Lawrence Heights","1978","House/Single Family","40","PG City South (Zone 74)","Prince George","2/15/2019","DEAN COLEMAN","2","$3,924.63","11/15/2018","008-443-459",,,"12/10/2018","$354,500","$147.71","0.97","2","4","RS2","$365,900","25","2,400","$147.71","0.92","House/Single Family","1",,"250-565-5452","5,800 **SEE REALTOR REMARKS","ST. LAWRENCE","0","2","0.00",,,"4","V2N 4B8",,,"BC",,,,
"R2311223","Residential Detached","S","13665 BERGMAN ROAD","Miworth","1982","House with Acreage","36","PG Rural West (Zone 77)","Prince George","2/27/2019","DENISE","3","$1,953.75","9/27/2018","006-001-971",,,"12/6/2018","$354,900","$94.39","1.00","3","3","CR1","$354,900","70","3,760","$94.39","0.87","House with Acreage","2",,"250-981-4208","3% UP TO $100,000 / 1% OF BALANCE (LESS 50% IF LISTING AGENT INTRODUCES/SHOWS PROPERTY FIRST BY WAY OF PERSONAL APPOINTMENT)",,"0","1","0.00",,,,"V2M 7C2",,,"BC",,,,
"R2324467","Residential Attached","S","203 20237 54 AVENUE","Langley City","1997","Apartment/Condo","21","Langley","Langley","3/21/2019","TEXT ONLY- Jamie","2","$1,573.12","11/21/2018","024-163-694",,"$323.93","12/10/2018","$354,900","$364.00","1.00","2","2","SL RC","$354,900","19","975","$364.00","0.96","Apartment/Condo","1",,"604-240-1540","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","The Avante","182","1",,,,,"V3A 3W2",,,"BC",,,,
"R2304473","Residential Attached","S","108 2242 WHATCOM ROAD","Abbotsford East","2016","Apartment/Condo","2","Abbotsford","Abbotsford","3/31/2019","Edie Takahashi, PREC","2","$1,529.42","9/10/2018","029-972-311",,"$311.00","11/26/2018","$355,000","$401.13","0.96","2","2","RML","$369,900","77","885","$401.13","0.94","Apartment/Condo","1",,"778-840-7141","3.22% ON 1ST 100K + 1.15% BALANCE","WATERLEAF",,"1",,,,"2","V3G 0G3",,,"BC",,,,
"R2315230","Residential Attached","S","507 33318 E BOURQUIN CRESCENT","Central Abbotsford","2007","Apartment/Condo","11","Abbotsford","Abbotsford","10/15/2019",,"2","$1,537.06","10/15/2018","026-993-601",,"$273.89","11/28/2018","$355,000","$388.83","0.96","2","2","RML","$369,900","44","913","$388.83","0.96","Apartment/Condo","1",,"604-308-7979","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.",,,"1",,,,,"V2S 0A6",,,"BC",,,,
"R2303518","Land Only","S","52688 STONEWOOD PLACE","Rosedale Popkum",,,,"Rosedale","Rosedale","2/28/2019","Norm, Carrie or Sandi",,"$1,591.47","9/5/2018","030-109-175",,,"12/5/2018","$355,000","$31.11","0.96",,,"SBR3","$369,000","91",,"$31.11","1.05","Other",,"Road Access","604-795-1960","2.5% 1ST $100,000 / 1.25% BAL ***COMMISSION PAYBLE UPON FIRST PHYSICAL INTRODUCTION OF THE PROPERTY, OTHERWISE $500***","Stonewood","152.1",,"42.00","Yes",,,"V0X 1X1","No","NEW LOTS","BC","At Lot Line",,"Available","Community"
"R2303389","Residential Attached","S","306 6490 194TH STREET","Clayton","2019","Apartment/Condo","0","Cloverdale","Surrey","2/6/2019","MIKE MORETTO","1","$9,999.00","9/6/2018","800-124-381","4","$282.00","12/10/2018","$357,500","$545.80","0.94","1","1","MF","$379,000","95","655","$545.80","0.91","Apartment/Condo","1",,"604-817-2769","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","WATERSTONE - ESPLANADE GRANDE",,"0",,,,"1","V4N 6J9",,,"BC",,,,
"R2319370","Residential Detached","S","107 1299 OSPIKA BOULEVARD","Highland Park","2005","House/Single Family","14","PG City West (Zone 71)","Prince George","1/31/2019","Mark","2","$3,933.62","10/30/2018","025-989-065",,"$80.00","11/29/2018","$359,000","$143.14","0.97","3","3","RT3","$369,900","30","2,508","$143.14","0.96","House/Single Family","1",,"250-981-3425","3% ON THE FIRST $100,000 AND 1% ON THE REMAINDER",,"0.00","2","0.00",,,,"V2M 7G2",,,"BC",,"2",,
"R2325083","Residential Detached","S","1835 HARPER DRIVE","Seymour","1964","House/Single Family","54","PG City Central (Zone 72)","Prince George","3/22/2019","DENISE","3","$3,352.76","11/22/2018","011-313-706",,,"11/29/2018","$360,000","$144.12","0.99","3","4","RS2","$364,900","7","2,498","$144.12","0.99","House/Single Family","1",,"250-981-4208","$5,000   LESS 50% IF LISTING AGENT INTRODUCES/SHOWS PROPERTY FIRST BY WAY OF PERSONAL APPOINTMENT",,"0","1","0.00",,,"4","V2M 2Z2",,,"BC",,,,
"R2320365","Residential Attached","S","212 836 TWELFTH STREET","West End NW","1984","Apartment/Condo","34","New Westminster","New Westminster","12/31/2018","RYAN","1","$1,009.80","11/1/2018","001-406-213",,"$391.02","12/1/2018","$360,000","$486.49","0.95","1","2","C-2A","$379,998","30","740","$486.49","0.95","Apartment/Condo","1",,"778-821-0250","3.022% ON FIRST $100,000/1.015% ON BAL",,,"0",,,,"1","V3M 4K3",,,"BC",,,,
"R2325429","Residential Attached","S","301 12160 80 AVENUE","West Newton","1996","Apartment/Condo","22","Surrey","Surrey","3/31/2019","Raji/Touchbase","1","$1,014.31","11/29/2018","018-775-420","4","$271.44","12/5/2018","$360,000","$358.21","0.96","1","2","CD","$375,000","6","1,005","$358.21","0.96","Apartment/Condo","1",,"604-773-0352","3.22% ON THE FIRST 100,000 AND 1.15% ON THE BALANCE.","LA COSTA GREEN","0","1","0.00",,,"1","V3W 0V3",,,"BC",,,,
"R2327290","Residential Attached","S","102 1100 HARWOOD STREET","West End VW","1966","Apartment/Condo","52","Vancouver West","Vancouver","6/8/2019","Elise","1","$0.00","12/8/2018","024-039-845",,"$471.71","12/10/2018","$362,000","$635.09","1.01","1","1","RM-5A","$359,000","2","570","$635.09","1.01","Apartment/Condo","1",,"604-315-6419","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","THE MARTINIQUE",,"0",,,,,"V6E 1R7",,,"BC",,,,
"R2321810","Residential Attached","S","24 5352 VEDDER ROAD","Vedder S Watson-Promontory","1993","Townhouse","25","Sardis","Sardis","2/4/2019","SARAH","2","$1,740.10","11/8/2018","018-228-119",,"$274.24","11/27/2018","$364,900","$222.23","1.00","3","3","R5","$364,900","19","1,642","$222.23","1.00","Townhouse","1",,"778-549-7080","3.22% 1ST $100,000/1.15% BAL","MOUNTIAN VIEW",,"1",,,,"2","V2R 3S7",,,"BC",,,,
"R2305295","Residential Detached","S","3051 SETON CRESCENT","Valleyview","1992","House/Single Family","26","PG City North (Zone 73)","Prince George","12/21/2018","JUDY","3","$3,898.83","9/10/2018","016-445-295",,,"12/11/2018","$365,000","$147.18","0.99","3","4","RS2","$369,900","92","2,480","$147.18","0.99","House/Single Family","1",,"250-565-5494","3% ON 100K AND 1% ON BALANCE",,"0","0","0.00",,,,"V2K 4X7",,"SELLER HASN'T LIVED IN HOME FOR","BC",,,,
"R2310611","Residential Attached","S","315 20894 57 AVENUE","Langley City","1995","Apartment/Condo","23","Langley","Langley","3/30/2019","Sandra","2","$1,393.16","9/28/2018","023-153-075","3","$402.63","11/28/2018","$365,000","$346.96","0.97","2","2","MFR","$375,000","61","1,052","$346.96","0.94","Apartment/Condo","1",,"604-312-0733","3.22% ON FIRST $100,000 & 1.15% ON BALANCE","Bayberry Lane",,"1","0.00",,,"1","V3A 8M7",,,"BC",,,,
"R2327855","Residential Attached","S","105 6490 194 STREET","Clayton","2019","Apartment/Condo","0","Cloverdale","Surrey","4/12/2019","Lindsay Standell","1","$0.00","12/12/2018","905-004-198",,"$183.40","12/12/2018","$365,000","$557.25","1.00","1","1","MF","$365,000","0","655","$557.25","1.00","Apartment/Condo","1",,"604-530-0231","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE",,,"0","0.00",,,"1","V4N 6J7",,"New Construction","BC",,,,
"R2294383","Residential Detached","S","375 CROSINA CRESCENT","Williams Lake - City","2007","House/Single Family","11","Williams Lake (Zone 27)","Williams Lake","12/31/2018","SUSAN COLGATE","3","$3,644.70","8/1/2018","026-995-239",,,"12/5/2018","$365,000","$153.81","0.99","3","4","R1","$367,900","126","2,373","$153.81","0.91","House/Single Family","1",,"250-267-1088","TOTAL BUYERS COMMISSION PAYABLE IS $4500 PLUS GST IF BUYERS AGENT CONDUCTS ALL SHOWINGS, OTHERWISE $1000 PLUS GST.",,"0","1","0.00",,,,"V2G 0A2",,,"BC",,,,
"R2313674","Residential Attached","S","307 156 W 21ST STREET","Central Lonsdale","1980","Apartment/Condo","38","North Vancouver","North Vancouver","12/31/2018","Kylene (Text)","1","$1,117.00","10/9/2018","003-936-350",,"$353.46","12/11/2018","$368,000","$597.40","0.90","1","1","STRATA","$410,000","63","616","$597.40","0.88","Apartment/Condo","1",,"604-760-5642","3% ON THE FIRST $100,000 AND 1.15% ON THE REMAINDER","Ocean View",,"0",,,,,"V7M 1Y9",,,"BC",,,,
"R2301168","Residential Detached","S","5346 GISCOME ROAD","North Blackburn","1957","House with Acreage","61","PG City South East (Zone 75)","Prince George","11/21/2018","AARON SWITZER","3","$4,065.90","8/29/2018","011-040-173",,,"11/30/2018","$369,500","$159.27","1.00","4","4","RS2M","$369,900","93","2,320","$159.27","0.95","House with Acreage","2",,"250-640-7355","3% ON THE FIRST $100,000/1% ON THE REMAINDER PLUS GST","NORTH BLACKBURN","0","1","0.00",,,,"V2N 6S6",,,"BC",,,,
"R2324525","Residential Attached","S","305 1195 PIPELINE ROAD","New Horizons","1983","Apartment/Condo","36","Coquitlam","Coquitlam","4/24/2019","CHRISTIAN RODRIGUEZ","1","$1,041.92","11/21/2018","000-681-644",,"$318.63","12/6/2018","$370,000","$573.64","0.96","1","1","APT","$385,000","15","645","$573.64","0.96","Apartment/Condo","1",,"778-840-4287","3.22% ON 1ST $100,000/1.15% ON BAL","DEERWOOD COURT",,"1",,,,"1","V3B 6J5",,,"BC",,,,
"R2324024","Residential Attached","S","136 22020 49 AVENUE","Murrayville","1998","Apartment/Condo","20","Langley","Langley","5/19/2019","Scott Glover","2","$2,079.96","11/19/2018","024-054-381","4","$296.64","12/12/2018","$370,000","$388.66","0.93","2","2","RM-4","$399,900","23","952","$388.66","0.93","Apartment/Condo","1",,"778-891-5446","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE BALANCE","Murray Green",,"1",,,,"2","V3A 3R9",,,"BC",,,,
"R2325788","Residential Attached","S","419 19677 MEADOW GARDENS WAY","North Meadows PI","2007","Apartment/Condo","11","Pitt Meadows","Pitt Meadows","5/29/2019","CARMEN","1","$2,066.31","11/29/2018","027-120-490",,"$250.66","12/7/2018","$370,000","$431.24","0.99","1","2","STRATA","$374,900","8","858","$431.24","0.99","Apartment/Condo","1",,"778-773-2283","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE","THE FAIRWAYS",,"1",,,,,"V3Y 0A2",,,"BC",,,,
"R2317408","Residential Attached","S","901 5645 BARKER AVENUE","Central Park BS","1974","Apartment/Condo","44","Burnaby South","Burnaby","2/28/2019","ARTUR","1","$1,582.13","10/22/2018","001-365-797",,"$260.36","12/8/2018","$370,000","$548.15","0.93","1","1","CD","$398,000","47","675","$548.15","0.93","Apartment/Condo","1",,"604-671-2641","3.2% ON 1ST $100,000/1.115% ON BAL",,,"0",,,,"1","V5H 3Z5",,,"BC",,,,
"R2327211","Residential Attached","S","314 1870 E SOUTHMERE CRESCENT","Sunnyside Park Surrey","1981","Apartment/Condo","37","South Surrey White Rock","Surrey","2/28/2019","Lissa Greenwood","1","$1,363.58","12/7/2018","001-946-480","3","$318.35","12/11/2018","$374,000","$413.72","0.99","1","2","MR","$379,000","4","904","$413.72","0.99","Apartment/Condo","1",,"604-240-5000","3.22% ON THE 1ST/$100,000.00 1.15% ON THE BALANCE","Southgrove",,"0",,,,"1","V4A 7A3",,,"BC",,,,
"R2326353","Residential Attached","S","D224 8150 207 STREET","Willoughby Heights","2021","Apartment/Condo","0","Langley","Langley","2/28/2019","Judy Rohatyn","1","$0.00","11/30/2018","905-004-109","4","$295.82","12/1/2018","$374,900","$504.58","1.00","1","1","CD","$374,900","1","743","$504.58","1.00","Apartment/Condo","0",,"604-882-0098","4.65% 1ST 100K/1.165% BAL","Union Park",,"0",,,,,"V0V 0V0",,"New Construction","BC",,,,
"R2317535","Residential Attached","S","101 7215 SOUTHRIDGE AVENUE","St. Lawrence Heights","1997","Apartment/Condo","21","PG City South (Zone 74)","Prince George","1/20/2019","TEXT","2","$3,341.54","10/20/2018","023-844-191",,"$431.00","12/8/2018","$375,000","$228.66","0.96","2","3","URM3","$388,800","49","1,640","$228.66","0.96","Apartment/Condo","1",,"250-612-1709","3.5% UP TO $100,000 / 1% OF BALANCE LESS 50% IF LISTING AGENT INTRODUCES/SHOWS PROPERTY FIRST BY WAY OF PERSONAL APPOINTMENT",,,"1",,,,"2","V2N 4Z3",,,"BC",,,,
"R2292033","Residential Attached","S","401 875 GIBSONS WAY","Gibsons & Area","2015","Apartment/Condo","3","Sunshine Coast","Gibsons","1/19/2019","CRAIG","1","$2,567.91","7/23/2018","029-570-107",,"$158.00","12/1/2018","$375,000","$453.45","0.94","1","1","C1","$399,000","131","827","$453.45","0.89","Apartment/Condo","1",,"604-885-4313","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE.",,,"0",,,,"1","V0N 1V7",,,"BC",,,,
