"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2321033","Residential Attached","S","311 230 MOWAT STREET","Uptown NW","1981","Apartment/Condo","38","New Westminster","New Westminster","3/31/2019","SUZANNE","1","$1,232.66","11/6/2018","002-069-709","3","$396.42","12/17/2018","$416,000","$477.06","0.98","1","2","RM-2","$424,900","41","872","$477.06","0.98","Apartment/Condo","1",,"604-537-3617","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","HILLPOINTE",,"1",,,,"1","V3M 4B2",,,"BC",,,,
"R2314395","Residential Attached","S","302 1087 6TH AVENUE","Downtown","2019","Apartment/Condo","0","PG City Central (Zone 72)","Prince George","3/1/2019","CAM","2","$0.00","10/9/2018","800-125-189","4","$412.92","12/11/2018","$417,000","$449.84","1.00","2","2","C1","$417,000","63","927","$449.84","1.00","Apartment/Condo","1",,"250-981-6774","3% ON THE FIRST $100,000/1% ON THE BALANCE **(SEE REALTOR REMARKS)","DOWNTOWN","0","1","0.00",,,,"V2L 1R7",,"NEW CONSTRUCTION","BC",,,,
"R2314402","Residential Attached","S","305 1087 6TH AVENUE","Downtown","2019","Apartment/Condo","0","PG City Central (Zone 72)","Prince George","3/1/2019","CAM","2","$0.00","10/9/2018","800-125-192","4","$313.17","12/21/2018","$417,000","$453.26","1.00","2","2","C1","$417,000","73","920","$453.26","1.00","Apartment/Condo","1",,"250-981-6774","3% ON THE FIRST $100,000/1% ON THE BALANCE **(SEE REALTOR REMARKS)","DOWNTOWN","0","1","0.00",,,,"V2L 1R7",,"NEW CONSTRUCTION","BC",,,,
"R2325248","Residential Attached","S","212 19241 FORD ROAD","Central Meadows","1993","Apartment/Condo","25","Pitt Meadows","Pitt Meadows","3/26/2019","Touchbase Todd","2","$1,987.47","11/26/2018","017-998-930","3","$340.37","12/17/2018","$417,000","$384.69","0.98","2","2","RM-4","$424,900","21","1,084","$384.69","0.98","Apartment/Condo","1",,"604-716-8397","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE.","Village Green",,"1",,,,"1","V3Y 2N4",,,"BC",,,,
"R2306521","Residential Attached","S","603 14 BEGBIE STREET","Quay","2009","Apartment/Condo","9","New Westminster","New Westminster","1/14/2019","TXT OR TB ROBERT","1","$1,512.72","9/14/2018","028-099-095","19","$286.31","12/11/2018","$417,500","$610.38","0.93","1","1","C-8","$450,000","88","684","$610.38","0.86","Apartment/Condo","1",,"604-908-4522","3.5% OF 100K","INTERURBAN",,"0",,,,"1","V3M 0C4",,,"BC",,,,
"R2314386","Residential Attached","S","208 1087 6TH AVENUE","Downtown","2019","Apartment/Condo","0","PG City Central (Zone 72)","Prince George","3/1/2019","Rolf","2","$0.00","10/9/2018","800-125-185","4","$320.61","12/27/2018","$417,500","$437.63","1.00","2","2","C1","$417,500","79","954","$437.63","1.00","Apartment/Condo","1",,"250-613-8777","3% ON THE FIRST $100,000/1% ON THE BALANCE **(SEE REALTOR REMARKS)","DOWNTOWN",,"1",,,,,"V2L 1R7",,"NEW CONSTRUCTION","BC",,,,
"R2314419","Residential Attached","S","308 1087 6TH AVENUE","Downtown","2019","Apartment/Condo","0","PG City Central (Zone 72)","Prince George","3/1/2019","CAM","2","$0.00","10/9/2018","800-125-196","4","$420.36","12/20/2018","$417,500","$437.63","1.00","2","2","C1","$417,500","72","954","$437.63","1.00","Apartment/Condo","1",,"250-981-6774","3% ON THE FIRST $100,000/1% ON THE BALANCE **(SEE REALTOR REMARKS)","DOWNTOWN","0","1","0.00",,,,"V2L 1R7",,"NEW CONSTRUCTION","BC",,,,
"R2323923","Residential Attached","S","43 20176 68TH AVENUE","Willoughby Heights","2003","Townhouse","15","Langley","Langley","1/31/2019","TOUCHBASE","1","$2,404.35","11/20/2018","025-695-631","3","$242.41","12/18/2018","$418,000","$395.46","0.97","1","2","CD-52","$429,900","28","1,057","$395.46","0.93","Townhouse","1",,"604-245-3200","3.22% ON THE FIRST $100,000; 1.15% ON THE BALANCE","Steeplechase",,"1",,,,"2","V2Y 2X7",,,"BC",,,,
"R2301621","Residential Attached","S","502 11910 80 AVENUE","Scottsdale","1988","Apartment/Condo","30","N. Delta","Delta","12/31/2018","Dave West","2","$1,059.58","9/7/2018","013-595-768","16","$303.46","12/13/2018","$420,000","$335.73","0.98","2","2","CD120","$429,900","97","1,251","$335.73","0.94","Apartment/Condo","1",,"604-590-4888","3.22% ON FIRST $100,000 PLUS 1% ON BALANCE","Chancellor Place",,"0",,,,"1","V4C 8E3",,"at time of offer","BC",,,,
"R2299333","Residential Attached","S","240 7156 121 STREET","West Newton","1989","Townhouse","29","Surrey","Surrey","12/21/2018","Dave West","2","$1,447.86","8/21/2018","011-591-820","2","$301.11","12/11/2018","$420,000","$259.90","0.99","2","2","MR30","$424,900","112","1,616","$259.90","0.93","Townhouse","1",,"604-590-4888","3.22% ON FIRST $100,000 PLUS 1% ON BALANCE","Glenwood Village Scottsdale",,"1",,,,"2","V3W 0J6",,"at time of offer","BC",,,,
"R2316821","Residential Attached","S","210 8740 NO. 1 ROAD","Boyd Park","1975","Apartment/Condo","43","Richmond","Richmond","3/30/2019","Rita","1","$1,026.54","10/16/2018","001-188-852",,"$398.00","12/14/2018","$420,000","$436.14","0.95","2","2","RAM1","$439,900","59","963","$436.14","1.05","Apartment/Condo","1",,"604-808-2887","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE.","Apple Green",,"0",,,,"1","V7C 4L5",,,"BC",,,,
"R2310327","Residential Attached","S","367 8328 207A STREET","Willoughby Heights","2012","Apartment/Condo","7","Langley","Langley","1/30/2019","Jim Heska","2","$2,563.93","9/25/2018","028-906-993","5","$230.00","12/16/2018","$425,000","$413.42","0.91","2","2","CD-75","$465,000","82","1,028","$413.42","0.85","Apartment/Condo","1",,"604-649-8828","S-3.22% 1ST 100K/1.15% BAL","Yorkson Creek",,"1",,,,"2","V2Y 0K5",,,"BC",,,,
"R2295464","Residential Attached","S","40 1973 WINFIELD DRIVE","Abbotsford East","1993","Townhouse","26","Abbotsford","Abbotsford","1/31/2019","Bob Plowright","2","$2,486.03","8/1/2018","018-238-556",,"$329.31","12/16/2018","$425,000","$190.24","0.90","3","2","RM30","$469,900","136","2,234","$190.24","0.82","Townhouse","1",,"604-858-7179","3% OF THE FIRST $100,000 + 1.25% OF BALANCE","Belmont Ridge",,"1",,,,"2","V3G 1K6",,"ESTATE SALE","BC",,,,
"R2315508","Residential Attached","S","202 7411 MINORU BOULEVARD","Brighouse South","1982","Apartment/Condo","36","Richmond","Richmond","10/15/2019","No touchbase-TOM","1","$1,072.77","10/15/2018","002-142-180",,"$350.00","12/20/2018","$426,000","$464.56","0.95","1","2","RAM1","$448,000","66","917","$464.56","0.91","Apartment/Condo","1",,"778-891-6669","3.255% ON FIRST $100,000/1.1625% ON BALANCE",,,"1",,,,"1","V6Y 1Z3",,,"BC",,,,
"R2326185","Residential Attached","S","204 2920 ASH STREET","Fairview VW","1977","Apartment/Condo","41","Vancouver West","Vancouver","6/3/2019","ROSANNE","1","$875.33","12/3/2018","004-087-453","4","$364.14","12/11/2018","$428,000","$765.65","0.98","1","1","RM3","$438,000","8","559","$765.65","0.98","Apartment/Condo","1",,"604-512-5988","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","ASH COURT",,"0",,,,,"V5Z 4A6",,"SELLER NEVER LIVED THERE.","BC",,,,
"R2321850","Residential Attached","S","3103 13495 CENTRAL AVENUE","Whalley","2018","Apartment/Condo","0","North Surrey","Surrey","6/30/2019","Jade","1","$1,223.00","11/8/2018","030-456-584",,"$285.40","12/13/2018","$428,500","$802.43","0.97","1","1","CD","$440,000","35","534","$802.43","0.97","Apartment/Condo","1",,"604-720-5151","3.22% ON THE 1ST $100,000 AND 1.15% ON THE REMAINDER BALANCE.",,,"0",,,,"1","V3T 0K2",,,"BC",,,,
"R2323758","Residential Attached","S","146 2980 PRINCESS CRESCENT","Canyon Springs","1993","Apartment/Condo","25","Coquitlam","Coquitlam","2/18/2019","Monica","1","$1,630.92","11/19/2018","018-957-960",,"$221.00","12/16/2018","$428,888","$567.31","1.00","1","1","RM6","$428,888","27","756","$567.31","1.00","Apartment/Condo","1",,"604-754-2324","3% ON THE FIRST $100,000 AND 1% ON THE REMAINDER","Montclaire",,"1",,,,"1","V3B 7R4",,,"BC",,,,
"R2317851","Residential Attached","S","11738 KINGSBRIDGE DRIVE","Ironwood","1977","Townhouse","41","Richmond","Richmond","2/23/2019","TOUCHBASE KEITH","1","$1,139.57","10/23/2018","001-473-000","2","$300.00","12/14/2018","$430,000","$464.36","0.94","1","2","RTL1","$459,000","52","926","$464.36","0.90","Townhouse","1",,"604-970-1323","3.2% ON 1ST 100K/1.15% ON BAL","KINGSWOOD DOWNES",,"1",,,,"1","V7A 4S1",,,"BC",,,,
"R2299042","Residential Attached","S","517 10581 140TH STREET","Whalley","2019","Apartment/Condo","0","North Surrey","Surrey","4/30/2019","YAN CHENG","2","$0.00","8/20/2018","905-002-759",,"$0.00","12/13/2018","$430,000","$488.64","0.96","2","2","CD","$449,000","115","880","$488.64","0.88","Apartment/Condo","1",,"604-417-4638","3.22% ON FIRST $100,000 PLUS 1.15 ON BALANCE",,,"0",,,,"1","V0N 0N0",,,"BC",,,,
"R2321642","Residential Attached","S","213 2970 PRINCESS CRESCENT","Canyon Springs","1994","Apartment/Condo","25","Coquitlam","Coquitlam","5/8/2019","JERRY RATTAN","2","$1,979.75","11/8/2018","019-072-775",,"$307.45","12/14/2018","$435,000","$440.28","0.94","2","2","RM-6","$463,900","36","988","$440.28","0.90","Apartment/Condo","1",,"604-614-5588","3.22% ON THE FIRST $100,000/1.15% ON THE REMAINING BAL","MONTCLAIRE",,"1",,,,"1","V3B 7R5",,,"BC",,,,
"R2327633","Residential Attached","S","11 45025 WOLFE ROAD","Chilliwack W Young-Well","2013","Townhouse","6","Chilliwack","Chilliwack","10/9/2019","Kristina Legault","2","$2,028.10","12/11/2018","029-218-403","3","$220.00","12/31/2018","$437,000","$239.45","0.98","3","3","R4","$447,900","20","1,825","$239.45","0.98","Townhouse","1",,"604-970-1380","3% 1ST $100,000 / 1.15% BAL","Centre Field","0","1","0.00",,,"3","V2P 7V9",,"To be provided by seller","BC",,,,
"R2316964","Residential Attached","S","802 6888 COONEY ROAD","Brighouse","2013","Apartment/Condo","6","Richmond","Richmond","1/31/2019","TB/Text","1","$0.00","10/19/2018","028-940-890",,"$206.52","12/18/2018","$438,000","$789.19","0.93","1","1","STRATA","$469,000","60","555","$789.19","0.93","Apartment/Condo","1",,"778-869-0883","3.25% ON THE 1ST 100K, 1.16% ON THE BALANCE",,,"0",,,,"1","V6Y 0E1",,,"BC",,,,
"R2324236","Residential Attached","S","206 255 E 14TH AVENUE","Mount Pleasant VE","1973","Apartment/Condo","46","Vancouver East","Vancouver","1/31/2019","Kristi","1","$858.70","11/20/2018","003-882-225","3","$271.78","12/18/2018","$438,500","$891.26","0.97","1","1","RM-4","$449,900","28","492","$891.26","0.97","Apartment/Condo","1",,"778-387-7371","1.25% OF THE FINAL SALE PRICE","MOUNT PLEASANT GARDENS",,"1",,,,"1","V5T 2M7",,"Dated Nov 19 2018","BC",,,,
"R2311663","Residential Detached","S","28 63650 FLOOD HOPE ROAD","Hope Silver Creek","2017","House/Single Family","2","Hope","Hope","1/31/2019","ROSIE","2","$3,125.59","10/1/2018","029-502-055",,"$40.00","12/18/2018","$439,000","$302.13","0.95","2","2","RS2","$459,900","78","1,453","$302.13","0.92","House/Single Family","1",,"604-703-8350","$3,500.00","CREEKSIDE ESTATES","89.7","1","45.90",,,"4","V0X 1L2",,,"BC",,,,
"R2327999","Residential Attached","S","304 2957 GLEN DRIVE","North Coquitlam","2011","Apartment/Condo","7","Coquitlam","Coquitlam","6/30/2019","Iman (Prefer Text)","1","$1,568.76","12/13/2018","028-602-285","4","$227.48","12/21/2018","$440,000","$851.06","0.98","1","1","STRATA","$448,000","8","517","$851.06","0.98","Apartment/Condo","0",,"604-721-6209","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","THE RESIDENCES AT THE PARC",,"1",,,,"1","V3B 0B5",,"INVESTMENT PPTY","BC",,,,
"R2328055","Residential Attached","S","303 7297 MOFFATT ROAD","Brighouse South","1981","Apartment/Condo","38","Richmond","Richmond","6/30/2019","ZOBAIR","1","$1,105.90","12/14/2018","000-712-515",,"$288.79","12/22/2018","$440,000","$432.22","0.97","1","2","MFD","$453,800","8","1,018","$432.22","0.97","Apartment/Condo","1",,"778-237-7703","3.255% ON 1ST $100,000 & 1.1625% ON BAL","DORCHESTER CIRCLE",,"1",,,,"1","V6Y 1X9",,"WHEN OFFER IS PRESENTED","BC",,,,
"R2326547","Residential Attached","S","2 31125 WESTRIDGE PLACE","Abbotsford West","2011","Townhouse","7","Abbotsford","Abbotsford","11/27/2019","Harman Chahal","0","$2,156.90","12/3/2018","028-599-799",,"$256.26","12/12/2018","$441,000","$367.81","1.03","0","2","RM60","$429,000","9","1,199","$367.81","1.03","Townhouse","1",,"604-768-2468","3.22% ON FIRST 100K & 1.15% ON BALANCE.",,,"0",,,,,"V2T 0B9",,,"BC",,,,
"R2321013","Residential Attached","S","20 19932 70 AVENUE","Willoughby Heights","2005","Townhouse","13","Langley","Langley","4/30/2019","Shivani","2","$2,471.14","11/6/2018","026-321-564",,"$249.61","12/11/2018","$445,000","$353.74","0.95","2","2","CD40","$469,900","35","1,258","$353.74","0.91","Townhouse","1",,"604-825-4804","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","Summerland",,"1",,,,"2","V2Y 3C6",,,"BC",,,,
"R2311268","Residential Attached","S","502 3111 CORVETTE WAY","West Cambie","2010","Apartment/Condo","8","Richmond","Richmond","4/1/2019","Call or Text Paul Fraser","1","$1,204.23","10/1/2018","028-141-351",,"$218.78","12/11/2018","$445,000","$700.79","0.94","1","1","ZMU5","$475,900","71","635","$700.79","0.94","Apartment/Condo","1",,"778-317-3860","3.255% ON THE 1ST $100,000 / 1.1625% ON THE BALANCE","Wall Centre Ricmond",,"0",,,,"1","V6X 4K3",,,"BC",,,,
"R2327959","Residential Attached","S","311 7138 COLLIER STREET","Highgate","2005","Apartment/Condo","14","Burnaby South","Burnaby","4/30/2019","TIMOTHY","1","$1,853.30","12/13/2018","026-403-684",,"$291.00","12/16/2018","$446,000","$728.76","0.99","1","1","CD","$449,000","3","612","$728.76","0.99","Apartment/Condo","1",,"778-387-0720","3.255% ON 1ST $100,000/1.1625% ON BAL","STANFORD HOUSE",,"1",,,,"1","V5E 0A2",,,"BC",,,,
"R2325080","Residential Attached","S","204 6893 PRENTER STREET","Highgate","1999","Apartment/Condo","20","Burnaby South","Burnaby","5/31/2019","Sepy","1","$1,719.59","11/26/2018","024-305-286",,"$297.40","12/26/2018","$448,000","$686.06","0.96","1","1","RES","$468,000","30","653","$686.06","0.96","Apartment/Condo","1",,"778-227-1200","3.22% ON THE FIRST 100K & 1.15% ON THE BALANCE.",,,"1",,,,"1","V5E 4L3",,,"BC",,,,
"R2325156","Residential Attached","S","407 1336 MAIN STREET","Downtown SQ","2007","Apartment/Condo","11","Squamish","Squamish","5/19/2019","Pls. call or text Michelle","1","$1,989.79","11/25/2018","027-406-695",,"$208.82","12/11/2018","$449,900","$578.28","0.98","1","1","RES","$458,500","16","778","$578.28","0.98","Apartment/Condo","1",,"604-313-4228","3% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","The Artisan",,"1",,,,"1","V8B 0R2",,,"BC",,,,
"R2327934","Residential Attached","S","D314 8150 207 STREET","Willoughby Heights","2020","Apartment/Condo","0","Langley","Langley","3/11/2019","Judy Rohatyn","2","$0.00","12/11/2018","905-004-200","4","$325.40","12/12/2018","$449,900","$548.66","1.00","2","2","CD","$449,900","1","820","$548.66","1.00","Apartment/Condo","0",,"604-882-0098","4.65% 1ST 100K/1.165% BAL","Union Park",,"0",,,,,"V0V 0V0",,"New Construction","BC",,,,
"R2322132","Residential Attached","S","A421 2099 LOUGHEED HIGHWAY","Glenwood PQ","2002","Apartment/Condo","16","Port Coquitlam","Port Coquitlam","5/20/2019","Celine Sauvage","1","$1,380.85","11/8/2018","025-388-321","4","$294.19","12/15/2018","$450,000","$458.72","0.96","1","2","APT","$469,000","37","981","$458.72","0.92","Apartment/Condo","1",,"778-378-9667","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINING","Shaughnessy Square",,"1",,,,"2","V3B 1A8",,,"BC",,,,
"R2313399","Residential Attached","S","1007 15152 RUSSELL AVENUE","White Rock","2009","Apartment/Condo","9","South Surrey White Rock","White Rock","4/8/2019","GRAEME","1","$2,049.88","10/8/2018","027-758-168","21","$259.12","12/16/2018","$458,000","$697.11","0.94","1","1","RES","$488,000","69","657","$697.11","0.92","Apartment/Condo","1",,"604-779-5885","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE","MIRAMAR VILLAGE",,"1",,,,"1","V4B 0A3",,,"BC",,,,
"R2319690","Residential Attached","S","24 1561 BOOTH AVENUE","Maillardville","1998","Townhouse","20","Coquitlam","Coquitlam","2/28/2019","KRISTI OR TOUCHBASE","1","$1,862.32","10/31/2018","023-820-098",,"$237.26","12/14/2018","$460,000","$488.84","0.95","2","2","MFD","$485,000","44","941","$488.84","0.92","Townhouse","1",,"778-999-5729","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","COURCELLES",,"1",,,,"1","V3K 6Z9",,,"BC",,,,
"R2297641","Residential Attached","S","207 608 COMO LAKE AVENUE","Coquitlam West","2013","Apartment/Condo","5","Coquitlam","Coquitlam","2/28/2019","David Zheng","1","$1,724.45","8/14/2018","029-030-609","4","$251.55","12/16/2018","$460,000","$638.89","0.96","1","1","RM-3","$479,800","124","720","$638.89","0.92","Apartment/Condo","1",,"778-668-2518","3% OF FIRST $100K, 1% OF BALANCE",,,"0",,,,"1","V3J 0B2",,,"BC",,,,
"R2326961","Residential Detached","S","12710 HOOPER ROAD","Beaverley","1994","House with Acreage","25","PG Rural West (Zone 77)","Prince George","3/31/2019","JEN","3","$2,873.94","12/4/2018","007-934-025",,,"12/15/2018","$461,000","$169.73","0.98","3","4","RR2","$469,000","11","2,716","$169.73","0.98","House with Acreage","1",,"250-613-7207","3% ON THE FIRST 100000.00 AND 1% ON THE BALANCE","BEAVERLEY","0","0","0.00",,,"20","V2N 5C1",,,"BC",,,,
"R2327466","Residential Attached","S","72 1561 BOOTH AVENUE","Maillardville","1998","Townhouse","20","Coquitlam","Coquitlam","3/31/2019","RENE","1","$1,650.61","12/10/2018","023-820-578",,"$240.05","12/17/2018","$464,000","$498.92","0.97","2","2","STRATA","$479,800","7","930","$498.92","0.97","Townhouse","1",,"604-761-4047","3.255% OF THE 1ST $100,000 + 1.1625% OF THE REMAINDER PLUS $1000 BONUS","COURCELLES",,"1",,,,"2","V3K 6Z9",,,"BC",,,,
"R2327941","Residential Attached","S","302 518 WHITING WAY","Coquitlam West","2018","Apartment/Condo","1","Coquitlam","Coquitlam","4/12/2019","ARIF","1","$0.00","12/12/2018","030-519-250",,"$190.00","12/22/2018","$465,000","$845.45","0.98","1","1","MF","$475,000","10","550","$845.45","0.98","Apartment/Condo","1",,"604-506-7653","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE","UNION",,"0",,,,,"V3J 0H7",,,"BC",,,,
"R2276753","Residential Attached","S","308 121 SHORELINE CIRCLE","College Park PM","1999","Apartment/Condo","20","Port Moody","Port Moody","2/28/2019","FRANCIS","2","$1,479.00","6/4/2018","024-394-858","4","$311.75","12/15/2018","$467,000","$434.82","0.95","2","2","APMT","$490,000","193","1,074","$434.82","0.94","Apartment/Condo","1",,"604-418-3939","3.255% ON 1ST $100,000/1.1625% ON BAL","HARBOUR HEIGHTS",,"1",,,,"1","V3H 5G2",,"RENTAL PROPERTY","BC",,,,
"R2300712","Residential Attached","S","77 5556 PEACH ROAD","Vedder S Watson-Promontory","2005","Townhouse","13","Sardis","Sardis","12/21/2018","HANNE SELBY","2","$2,085.79","8/25/2018","026-309-947","3","$175.00","12/11/2018","$467,500","$264.42","0.96","3","3","R4A","$488,000","108","1,768","$264.42","0.87","Townhouse","1",,"604-795-0280","2.5% 1ST $100,000/1.15% BAL","THE GABLES AT RIVER BEND",,"1",,,,"4","V2R 5X4",,,"BC",,,,
"R2311621","Residential Attached","S","54 20560 66 AVENUE","Willoughby Heights","2003","Townhouse","15","Langley","Langley","4/1/2019","Tom","2","$2,842.02","10/2/2018","025-671-031",,"$244.57","12/12/2018","$472,500","$396.73","0.96","2","2","CD 32","$489,900","71","1,191","$396.73","0.95","Townhouse","1",,"604-615-6446","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE REMAINDER","Amberleigh",,"1",,,,"3","V2Y 2Y8",,"Owner has never lived there","BC",,,,
"R2315879","Residential Attached","S","225 1844 W 7TH AVENUE","Kitsilano","1973","Apartment/Condo","45","Vancouver West","Vancouver","2/16/2019","TOUCHBASE PLS","1","$1,211.41","10/16/2018","003-138-836","4","$317.50","12/15/2018","$474,000","$690.96","0.95","1","1","RM-4","$499,900","60","686","$690.96","0.86","Apartment/Condo","1",,"604-562-8887","3.22% 1ST $100,000 & 1.15% ON BALANCE","CRESTVIEW",,"0",,,,"1","V6J 1S8",,,"BC",,,,
"R2327957","Residential Attached","S","74 20540 66 AVENUE","Willoughby Heights","2003","Townhouse","16","Langley","Langley","7/31/2019","Touchbase only","2","$2,968.19","12/14/2018","025-605-038",,"$284.75","12/22/2018","$475,000","$366.23","0.97","2","3","CD-36","$489,000","8","1,297","$366.23","0.97","Townhouse","1",,"000-000-0000","3.22% ON THE 1ST $100,000/1.15% ON THE BALANCE W/ PHYSICAL INTRODUCTION OTHERWISE $100","AMBERLEIGH",,"1",,,,"3","V2Y 2Y7",,,"BC",,,,
