"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2321365","Residential Attached","S","214 1588 BEST STREET","White Rock","1995","Apartment/Condo","23","South Surrey White Rock","White Rock","10/23/2019","Mohamed","1","$1,398.17","11/7/2018","023-250-321","3","$220.94","11/19/2018","$317,000","$456.12","0.99","1","1","MF","$318,900","12","695","$456.12","0.99","Apartment/Condo","1",,"604-572-3005","3.22% ON THE 1ST $100,000 AND 1.15% ON THE REMAINDER","Monterey",,"1",,,,"1","V4B 4G1",,,"BC",,,,
"R2318908","Residential Attached","S","414- 6359 198 STREET","Willoughby Heights","1999","Apartment/Condo","19","Langley","Langley","1/22/2019",,"1","$1,880.76","10/29/2018","024-020-800",,"$250.17","11/20/2018","$317,500","$529.17","0.99","1","1","C-1","$319,900","22","600","$529.17","0.91","Apartment/Condo","1",,,"3.22% ON THE FIRST $100,000 PLUS 1.15% ON THE BALANCE","The Rosewood",,"1",,,,"1","V2Y 2E3",,,"BC",,,,
"R2314418","Residential Attached","S","11 9140 HAZEL STREET","Chilliwack E Young-Yale","2007","Townhouse","11","Chilliwack","Chilliwack","2/11/2019","ROSIE","2","$1,698.46","10/11/2018","027-406-989",,"$248.92","11/17/2018","$318,000","$229.11","0.97","3","2","R4","$329,000","37","1,388","$229.11","0.91","Townhouse","1",,"604-703-8350","$3,500.00","EVERSFIELD LANE",,"1",,,,"2","V2P 0C2",,,"BC",,,,
"R2312230","Residential Attached","S","340 27358 32 AVENUE","Aldergrove Langley","2006","Apartment/Condo","12","Langley","Langley","4/2/2019","Touchbase","2","$1,836.00","10/2/2018","026-615-100","4","$320.59","11/16/2018","$319,000","$360.05","0.97","2","2","RM-3A","$329,900","45","886","$360.05","0.91","Apartment/Condo","1",,"778-878-5266","3.225% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE","Willow Creek","0","1","0.00",,,"1","V4W 3M5",,,"BC",,,,
"R2292846","Residential Attached","S","904 1534 HARWOOD STREET","West End VW","1967","Apartment/Condo","51","Vancouver West","Vancouver","12/10/2018","Richard Glendinning","1","$0.00","7/23/2018","024-224-286","11","$570.10","11/19/2018","$320,000","$581.82","0.93","1","1","RM-5A","$345,000","119","550","$581.82","0.73","Apartment/Condo","1",,"604-992-9051","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","ST.PIERRE",,"0",,,,"0","V6G 1X9",,"OWNER NEVER OCCUPIED","BC",,,,
"R2283524","Residential Attached","S","504 32445 SIMON AVENUE","Abbotsford West","2018","Apartment/Condo","0","Abbotsford","Abbotsford","12/21/2018","Chari Lawson","1","$0.00","6/23/2018","905-002-139",,"$134.00","11/23/2018","$320,000","$430.69","0.95","1","1","C5","$338,000","153","743","$430.69","0.80","Apartment/Condo","1",,"604-768-4583","3.22% 1ST 100K/1% BALANCE","La Galleria",,"1",,,,,"V2T 0G5",,"Developers Disclosure Statement","BC",,,,
"R2318292","Residential Attached","S","909 5189 GASTON STREET","Collingwood VE","1995","Apartment/Condo","23","Vancouver East","Vancouver","3/29/2019","Adrian Fung","1","$678.77","10/25/2018","023-268-760","20","$186.63","11/23/2018","$320,000","$719.10","0.98","1","1","CD-1","$325,000","29","445","$719.10","0.98","Apartment/Condo","1",,"778-751-8808","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE.",,,"0",,,,"1","V5R 6C7",,,"BC",,,,
"R2311053","Residential Attached","S","39 9910 148 STREET","Guildford","1986","Townhouse","32","North Surrey","Surrey","12/31/2018","Andi","2","$1,192.25","9/27/2018","004-741-960",,"$269.00","11/16/2018","$320,000","$241.69","0.89","2","2","MF","$359,000","50","1,324","$241.69","0.85","Townhouse","1",,"604-727-6881","S-3% 1ST 100K/1% BAL","High Point Court",,"1",,,,,"V3R 9M6",,"Upon acceptance of offer","BC",,,,
"R2324522","Residential Attached","S","314 15268 105 AVENUE","Guildford","1995","Apartment/Condo","23","North Surrey","Surrey","2/28/2019","Bob","1","$971.78","11/20/2018","023-103-116",,"$228.87","11/27/2018","$320,000","$427.24","0.97","1","1","C-35","$329,000","7","749","$427.24","0.97","Apartment/Condo","1",,"778-883-7166","S-3.22% 1ST 100K/1.15% BAL","Georgian Gardens",,"1",,,,"1","V3R 0W8",,,"BC",,,,
"R2315281","Residential Attached","S","311 20420 54 AVENUE","Langley City","1976","Apartment/Condo","42","Langley","Langley","4/15/2019","Amy Dewaele","1","$1,329.36","10/15/2018","001-400-223",,"$313.53","11/15/2018","$320,000","$275.86","0.98","1","2","RM3","$324,900","31","1,160","$275.86","0.98","Apartment/Condo","1",,"778-837-3393","3.22% ON THE 1ST 100K AND 1.15% ON THE BALANCE.","Ridgewood Manor",,"0",,,,"1","V3A 6N6",,,"BC",,,,
"R2322138","Residential Attached","S","2 5700 200 STREET","Langley City","1984","Apartment/Condo","34","Langley","Langley","2/14/2019","Garry Voigt","1","$1,043.67","11/14/2018","000-551-431",,"$322.37","11/17/2018","$320,000","$319.04","0.98","1","2","MF","$324,900","3","1,003","$319.04","0.98","Apartment/Condo","1",,"604-789-2140","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINING BALANCE.","LANGLEY VILLAGE",,"0",,,,"1","V3A 7S6",,,"BC",,,,
"R2317891","Residential Detached","S","1163 TORONTO STREET","Smithers - Town","1978","House/Single Family","40","Smithers And Area (Zone 54)","Smithers","4/30/2019","LEO","2","$3,654.98","10/21/2018","013-600-958",,,"11/19/2018","$322,000","$140.73","0.95","2","4","R-1","$338,900","29","2,288","$140.73","0.95","House/Single Family","1",,"250-847-1292","3% UP TO $100,000 / 1.5% OF BALANCE",,"66","1","125.00",,,,"V0J 2N0",,,"BC",,,,
"R2323380","Residential Attached","S","314 14960 102A AVENUE","Guildford","2009","Apartment/Condo","9","North Surrey","Surrey","4/15/2019","TOUCHBASE","1","$1,057.49","11/14/2018","028-102-223","4","$218.77","11/20/2018","$325,000","$470.33","0.96","1","1","CD","$339,900","6","691","$470.33","0.96","Apartment/Condo","1",,,"3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","MAX",,"1",,,,"1","V3R 6A3",,,"BC",,,,
"R2318311","Residential Attached","S","103 385 GINGER DRIVE","Fraserview NW","1986","Apartment/Condo","32","New Westminster","New Westminster","10/24/2019","SEAN GILL","1","$886.95","10/25/2018","004-551-958",,"$250.08","11/27/2018","$325,000","$403.73","0.96","1","1","RM-2","$339,000","33","805","$403.73","0.93","Apartment/Condo","1",,"778-927-9145","3.255% ON 1ST $100,000/1.1625% ON BAL","Fraser Mews",,"0",,,,"1","V3L 5L6",,"Upon accepted offer","BC",,,,
"R2301220","Residential Attached","S","24 3110 TRAFALGAR STREET","Central Abbotsford","1992","Townhouse","26","Abbotsford","Abbotsford","12/13/2018","BRAD HERZKE","2","$1,394.60","8/29/2018","016-261-607",,"$217.93","11/22/2018","$325,000","$222.91","0.96","2","2","RM45","$338,800","85","1,458","$222.91","0.90","Townhouse","1",,"604-315-7527","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","NORTHVIEW",,"1",,,,"1","V2S 7X7",,,"BC",,,,
"R2306804","Residential Attached","S","404 5645 BARKER AVENUE","Central Park BS","1976","Apartment/Condo","42","Burnaby South","Burnaby","12/28/2018","DARRELL","1","$1,612.90","9/14/2018","001-365-274",,"$293.54","11/16/2018","$325,000","$427.63","0.93","1","1","CD","$348,880","63","760","$427.63","0.86","Apartment/Condo","1",,"604-603-7708","3% 1ST $100K 1% OF THE BALANCE",,,"0",,,,"1","V5H 3Z5",,"Executor never occupied","BC",,,,
"R2324006","Residential Detached","S","4378 EAGLENEST CRESCENT","Foothills","1975","House/Single Family","43","PG City West (Zone 71)","Prince George","2/28/2019","JONI BROWN","1","$3,173.33","11/19/2018","009-708-049",,,"11/21/2018","$325,000","$163.32","1.02","2","4","RS2","$319,900","2","1,990","$163.32","1.02","House/Single Family","1",,"250-613-7872","3% ON FIRST 100K/1% ON BALANCE","FOOTHILLS","0","1","0.00",,,,"V2M 4Y6",,,"BC",,,,
"R2312537","Residential Attached","S","207 13316 71B AVENUE","West Newton","1981","Townhouse","37","Surrey","Surrey","6/28/2019","Nuvraj's Office","2","$0.00","10/4/2018","905-003-388",,"$407.00","11/21/2018","$325,000","$241.46","0.98","2","3","MF","$330,000","48","1,346","$241.46","0.98","Townhouse","1",,"778-951-4151","3.22% ON THE FIRST $100,000 + 1.15% ON THE BALANCE + $5000.00 BONUS",,,"1",,,,"2","V3W 7Z4",,"With Accepted Offer","BC",,,,
"R2324513","Residential Attached","S","119 9626 148TH STREET","Guildford","1995","Apartment/Condo","23","North Surrey","Surrey","3/21/2019","TY OR DAN","1","$966.96","11/21/2018","018-812-503",,"$304.17","11/27/2018","$328,000","$418.90","0.97","1","1","RM","$338,800","6","783","$418.90","0.97","Apartment/Condo","1",,"604-583-7653","3.22% ON THE FIRST $100,000 / 1.15% ON THE BALANCE","HARTFORD WOODS",,"1",,,,"1","V3R 0W2",,,"BC",,,,
"R2314429","Residential Attached","S","117 10866 CITY PARKWAY","Whalley","2002","Apartment/Condo","16","North Surrey","Surrey","1/30/2019","touchbase","1","$1,034.67","10/8/2018","025-524-950",,"$287.66","11/21/2018","$330,000","$496.24","0.95","1","1","MF","$348,600","44","665","$496.24","0.95","Apartment/Condo","1",,,"5% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.","ACCESS",,"1",,,,,"V3T 5W9",,,"BC",,,,
"R2318718","Residential Detached","S","5626 CREEKSIDE PLACE","Sechelt District","1973","Manufactured with Land","45","Sunshine Coast","Sechelt","3/31/2019","TERRY, PAM & RICK","1","$2,937.66","10/26/2018","007-288-581",,,"11/20/2018","$330,000","$378.01","0.96","1","2","R3","$342,500","25","873","$378.01","0.96","Manufactured with Land","1",,"604-989-9865","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE.",,"100","0","37.37",,,"2","V0N 3A7",,"POA - HAS NEVER RESIDED IN HOME","BC",,,,
"R2323684","Residential Attached","S","405 33708 KING ROAD","Poplar","1994","Apartment/Condo","24","Abbotsford","Abbotsford","3/31/2019","Gloria","2","$1,484.56","11/20/2018","019-175-485","4","$341.43","11/26/2018","$330,000","$290.24","0.97","2","2","RML","$339,900","6","1,137","$290.24","0.97","Apartment/Condo","1",,"604-309-4726","3.22% ON THE FIRST $100,000. AND 1.15% ON THE BALANCE.","Collage Park",,"1",,,,"2","V2S 8C6",,,"BC",,,,
"R2322418","Residential Attached","S","408 450 BROMLEY STREET","Coquitlam East","1998","Apartment/Condo","20","Coquitlam","Coquitlam","2/28/2019","Text Sam","1","$1,265.85","11/12/2018","015-726-509","4","$304.46","11/27/2018","$330,000","$500.76","0.87","1","1","RM-2","$379,000","15","659","$500.76","0.87","Apartment/Condo","1",,"604-722-3734","$7,000.00","Bromley Manor",,"0",,,,"1","V3K 6S5",,,"BC",,,,
"R2303872","Residential Attached","S","306 22255 122 AVENUE","West Central","2006","Apartment/Condo","12","Maple Ridge","Maple Ridge","2/5/2019","CHRIS","1","$1,744.00","9/5/2018","026-939-975","4","$256.40","11/22/2018","$332,000","$394.77","0.95","1","1","RM2","$348,000","78","841","$394.77","0.95","Apartment/Condo","1",,"604-467-5000","3.255% ON 1ST $100,000/1.1625% ON BAL","MAGNOLIA GATE",,"1",,,,"1","V2X 3X8",,,"BC",,,,
"R2322616","Residential Attached","S","314 6438 195A STREET","Clayton","2018","Apartment/Condo","0","Cloverdale","Surrey","4/30/2019","Linda","1","$286.57","11/14/2018","030-549-710","4","$148.66","11/16/2018","$332,900","$564.24","1.00","1","1","MF","$332,900","2","590","$564.24","1.00","Apartment/Condo","1",,"604-716-2695","3.12% FIRST 100K AND 1.15% ON BALANCE","YALE BLOC 2",,"0",,,,"1","V4N 6R5",,,"BC",,,,
"R2310477","Residential Attached","S","205 15785 CROYDON DRIVE","Grandview Surrey","2010","Apartment/Condo","8","South Surrey White Rock","Surrey","3/29/2019","WHITEHEAD TEAM","1","$1,150.33","9/27/2018","028-096-053","4","$218.28","11/24/2018","$333,000","$490.43","0.94","1","1","CD","$353,900","58","679","$490.43","0.91","Apartment/Condo","1",,"604-590-2444","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE BALANCE UPON FIRST PHYSICAL INTRODUCTION OTHERWISE $500.00","PIVOT",,"0",,,,"1","V3Z 2L6",,,"BC",,,,
"R2315500","Residential Attached","S","307 8451 WESTMINSTER HIGHWAY","Brighouse","1982","Apartment/Condo","36","Richmond","Richmond","2/15/2019","THE CHOW & KAI GROUP","1","$782.88","10/15/2018","002-045-613","3","$328.29","11/15/2018","$338,000","$504.48","0.92","1","1","RAM1","$368,000","31","670","$504.48","0.92","Apartment/Condo","1",,"604-346-7200","3.22% ON 1ST $100,000/1.15% ON BAL","ARBORETUM II",,"0",,,,"1","V6X 3E4",,,"BC",,,,
"R2319704","Residential Attached","S","306 7871 NO. 1 ROAD","Quilchena RI","1976","Apartment/Condo","42","Richmond","Richmond","12/31/2018","Tracy Leung","1","$771.96","10/31/2018","001-396-722",,"$399.17","11/20/2018","$339,000","$436.29","0.97","1","1","024","$349,900","20","777","$436.29","0.97","Apartment/Condo","1",,"778-847-6019","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,,"1",,,,"1","V7C 1T7",,,"BC",,,,
"R2322242","Residential Attached","S","6 5536 VEDDER ROAD","Vedder S Watson-Promontory","1995","Townhouse","23","Sardis","Sardis","2/13/2019","Brad","2","$1,712.83","11/13/2018","018-545-467",,"$200.00","11/19/2018","$340,000","$242.86","0.97","3","3","R5","$349,800","6","1,400","$242.86","0.97","Townhouse","1",,"604-791-6885","3% 1ST $100,000/1% BAL","Vedder Lane",,"1",,,,"2","V2R 3M6",,"Seller does not live in","BC",,,,
"R2296465","Residential Detached","S","8292 CANTLE DRIVE","Western Acres","1965","House/Single Family","53","PG City South (Zone 74)","Prince George","12/8/2018","ROD OR JEN","2","$2,806.68","8/8/2018","012-140-520",,,"11/21/2018","$340,000","$121.43","0.97","3","5","RS1","$349,000","105","2,800","$121.43","0.92","House/Single Family","1",,"250-617-8090","1.6% **(SEE REALTOR REMARKS)",,"0","1","0.00",,,,"V2N 6N3",,,"BC",,,,
"R2316146","Residential Detached","S","3428 NADINA PLACE","Smithers - Town","1981","House/Single Family","37","Smithers And Area (Zone 54)","Smithers","4/16/2019","Jesse Butler PREC","2","$3,553.24","10/16/2018","005-680-867",,,"11/25/2018","$340,000","$183.98","0.97","3","3","R1","$349,500","40","1,848","$183.98","0.97","House/Single Family","1",,"250-877-2471","3% ON THE FIRST $100,000.00 AND 1.5% ON THE REMAINDER",,"0","0","0.00",,,"2","V0J 2N0",,,"BC",,,,
"R2312468","Residential Attached","S","123 2233 MCKENZIE ROAD","Central Abbotsford","2009","Apartment/Condo","9","Abbotsford","Abbotsford","4/3/2019","Carrie","2","$1,326.57","10/3/2018","027-896-200",,"$258.40","11/16/2018","$340,000","$343.43","0.99","2","2","RML","$344,900","44","990","$343.43","0.97","Apartment/Condo","1",,"604-870-4334","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Latitude on Mckenzie",,"1",,,,"2","V2S 4A1",,,"BC",,,,
"R2314384","Residential Attached","S","448 5660 201A STREET","Langley City","2009","Apartment/Condo","9","Langley","Langley","4/10/2019","TOUCHBASE MICHELLE","1","$1,111.31","10/10/2018","028-021-533",,"$184.52","11/26/2018","$340,000","$455.76","0.99","1","1","MF","$344,900","47","746","$455.76","0.90","Apartment/Condo","1",,"604-533-3491","3.22% ON FIRST $100,000 AND 1.15% ON BALANCE","PADDINGTON STATION",,"1",,,,"1","V3A 4E6",,,"BC",,,,
"R2317555","Residential Attached","S","108 33898 PINE STREET","Central Abbotsford","2010","Apartment/Condo","8","Abbotsford","Abbotsford","1/31/2019","Mike/Michele","2","$1,339.96","10/23/2018","028-127-099",,"$302.58","11/18/2018","$345,000","$379.12","0.99","2","2","RML","$349,900","26","910","$379.12","0.96","Apartment/Condo","1",,"604-855-0800","3.22% ON THE FIRST $100,000/1.15% ON THE BALANCE","Gallantree",,"0",,,,"2","V2S 2P3",,"Owner does not live in unit","BC",,,,
"R2280536","Residential Detached","S","5443 105 MILE LAKE AC02 ROAD","100 Mile House - Town","9999","House with Acreage","999","100 Mile House (Zone 10)","100 Mile House","3/30/2019","WAYNE WALKER","3","$2,206.79","6/13/2018","001-511-459",,,"11/14/2018","$345,000","$121.82","0.93","3","4","R1-1","$369,900","154","2,832","$121.82","0.88","House with Acreage","1",,"250-706-3337","3.2% ON THE FIRST $100,000/1.3% ON THE BALANCE ** SEE REALTOR REMARKS",,"0","2","0.00",,,,"V0K 2E1",,,"BC",,,,
"R2308497","Residential Detached","S","811 CHASM ROAD","BCNREB Out of Area","1986","House with Acreage","33","BCNREB Out of Area","No City Value","11/30/2018","MEL, ADAM OR SEAN","2","$1,364.54","9/17/2018","004-533-330",,,"11/14/2018","$345,000","$131.23","0.96","2","3","RL-1","$359,900","58","2,629","$131.23","0.96","House with Acreage","1",,"250-395-3424","3.4% OF THE FIRST $100,000/1.4% OF THE BALANCE",,"0","0","0.00",,,,"V0K 1K0",,,"BC",,,,
"R2322911","Residential Attached","S","202 8511 ACKROYD ROAD","Brighouse","1982","Apartment/Condo","36","Richmond","Richmond","12/31/2019","Rimpy Hothi","1","$738.23","11/12/2018","000-662-542",,"$192.20","11/21/2018","$345,000","$502.92","0.99","1","1","RAM1","$350,000","9","686","$502.92","0.99","Apartment/Condo","1",,"604-725-0017","3% ON FIRST $100,000 AND 1% ON BALNACE","Lexington Square",,"1",,,,"1","V6X 3E7",,,"BC",,,,
"R2286753","Residential Attached","S","107 295 SCHOOLHOUSE STREET","Maillardville","1993","Apartment/Condo","25","Coquitlam","Coquitlam","12/15/2018","Herb Johnstone","1","$1,281.27","7/5/2018","018-392-946",,"$208.00","11/23/2018","$345,000","$505.87","0.99","1","1","APT","$349,900","141","682","$505.87","0.90","Apartment/Condo","1",,"604-880-2616","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,,"1",,,,"1","V3K 6X5",,,"BC",,,,
"R2323099","Residential Attached","S","206 33338 MAYFAIR AVENUE","Central Abbotsford","2007","Apartment/Condo","11","Abbotsford","Abbotsford","6/30/2019","Pamela Prefers Touchbase","2","$1,679.40","11/20/2018","026-989-280","4","$357.53","11/26/2018","$345,000","$326.09","0.99","2","2","RML","$349,000","6","1,058","$326.09","0.99","Apartment/Condo","1",,"604-816-3353","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE REMAINDER","The Sterling",,"1",,,,"2","V2S 0A4",,"Owner never lived in it.","BC",,,,
"R2323868","Residential Attached","S","39 46689 FIRST AVENUE","Chilliwack E Young-Yale","1975","Townhouse","43","Chilliwack","Chilliwack","2/28/2019","GERRY THOMSON","1","$1,080.97","11/16/2018","001-146-548","3","$235.35","11/17/2018","$345,000","$267.44","1.00","2","3","R4A","$345,850","1","1,290","$267.44","1.00","Townhouse","1",,"604-795-2955","$6,060","MOUNT BAKER ESTATES",,"1",,,,"2","V2P 1X5",,,"BC",,,,
"R2324290","Residential Attached","S","207 1955 SUFFOLK AVENUE","Glenwood PQ","1991","Apartment/Condo","27","Port Coquitlam","Port Coquitlam","5/20/2019","LILI","2","$1,275.83","11/20/2018","016-788-133","3","$443.00","11/22/2018","$345,000","$305.58","0.99","2","2","RES","$349,900","2","1,129","$305.58","0.99","Apartment/Condo","1",,"778-887-5454","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","OXFORD PLACE",,"1",,,,"1","V3B 1H3",,"SELLER DOES NOT LIVE THERE","BC",,,,
"R2321279","Residential Attached","S","421 8067 207 STREET","Langley City","2015","Apartment/Condo","3","Langley","Langley","5/5/2019","GARRY HEDBERG","1","$2,189.00","11/5/2018","029-673-704",,"$220.20","11/17/2018","$345,000","$504.39","0.99","1","1","CD-75","$349,000","12","684","$504.39","0.89","Apartment/Condo","1",,"604-575-5262","3.22% ON THE FIRST $100, 000 & 1.15% ON THE BALANCE","YORKSON PARKSIDE",,"1",,,,"2","v2Y 0N6",,,"BC",,,,
"R2323193","Residential Detached","S","320 TABOR BOULEVARD","Heritage","1975","House/Single Family","43","PG City West (Zone 71)","Prince George","2/28/2019","JESSE","2","$2,713.58","11/8/2018","012-934-178",,,"11/17/2018","$346,500","$161.54","0.98","2","4","RS2","$351,900","9","2,145","$161.54","0.98","House/Single Family","1",,"250-649-9014","3% ON 1ST $100,000/1% ON BALANCE","HIGHGLEN","65","0","120.00",,,"4","V2M 5R6",,,"BC",,,,
"R2317151","Residential Attached","S","212 688 E 16TH AVENUE","Fraser VE","1999","Apartment/Condo","19","Vancouver East","Vancouver","4/30/2019","Rod Codizal","1","$686.55","10/22/2018","024-485-578","4","$214.63","11/22/2018","$349,000","$872.50","1.00","1","1","C-2","$349,000","31","400","$872.50","0.87","Apartment/Condo","1",,"604-828-6392","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE.","Vintage Eastside",,"1","0.00",,,"1","V5T 2V4",,"Seller never lived in roperty","BC",,,,
"R2319117","Residential Attached","S","311 6460 194 STREET","Clayton","2012","Apartment/Condo","6","Cloverdale","Surrey","1/31/2019","ALI HOY","1","$1,126.15","10/29/2018","028-811-291","4","$253.02","11/27/2018","$350,000","$579.47","0.96","1","1","MF","$364,000","29","604","$579.47","0.93","Apartment/Condo","1",,"604-307-6588","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","WATERSTONE - MONTAGE",,"0",,,,"2","V4N 6J7",,,"BC",,,,
"R2282833","Land Only","S","12873 SYLVESTER ROAD","Hatzic",,,,"Mission","Mission","6/30/2019","Duane",,"$1,173.00","6/13/2018","008-392-633",,,"11/27/2018","$350,000",,"0.82",,,"A-1","$425,000","167",,,"0.58","Other",,"Road Access","604-820-0555","S-2.3% 1ST 100K/1.15% BAL",,"1614(10.22AC)",,"326.00","No",,,"V2V 1A5","Not Known","Absentee Owners","BC","None",,"None","None"
