"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2317890","Residential Attached","S","2508 13696 100 AVENUE","Whalley","2017","Apartment/Condo","1","North Surrey","Surrey","4/30/2019","KEVIN","1","$0.00","10/23/2018","030-220-238",,"$204.75","11/12/2018","$390,000","$761.72","0.98","1","1","CD","$399,900","20","512","$761.72","0.98","Apartment/Condo","1",,"778-791-6800","S-3.25% 1ST 100K/1.15% BAL","PARK AVENUE WEST",,"0",,,,"1","V3T 0L5",,,"BC",,,,
"R2318682","Residential Attached","S","307 2437 WELCHER AVENUE","Central Pt Coquitlam","1994","Apartment/Condo","24","Port Coquitlam","Port Coquitlam","4/30/2019","TB ONLY PLEASE","2","$1,035.58","10/26/2018","023-090-685","4","$322.65","11/14/2018","$390,000","$462.09","0.98","2","2","RA1","$399,000","19","844","$462.09","0.98","Apartment/Condo","1",,,"3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE BALANCE","STIRLING CLASSIC",,"1",,,,"1","V3C 1X8",,,"BC",,,,
"R2306845","Residential Attached","S","1206 9830 WHALLEY BOULEVARD","Whalley","1995","Apartment/Condo","23","North Surrey","Surrey","3/17/2019","Go Team Office","2","$1,308.68","9/17/2018","018-981-585","15","$375.74","11/13/2018","$390,000","$385.38","0.98","2","2","RM70","$399,000","57","1,012","$385.38","0.89","Apartment/Condo","1",,"604-263-1144","3.22% ON THE 1ST $100,000/1.15% ON BAL","King George Park Tower",,"1",,,,"1","V3T 5S7",,,"BC",,,,
"R2303385","Residential Attached","S","101 5650 201A STREET","Langley City","2009","Apartment/Condo","9","Langley","Langley","2/6/2019","Touchbase Shawn","2","$385.05","9/6/2018","028-019-768",,"$211.65","11/7/2018","$390,000","$465.39","0.95","2","2","CD21","$409,900","62","838","$465.39","0.92","Apartment/Condo","1",,"604-542-2444","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","PADDINGTON STATION",,"1",,,,,"V3A 4B6",,,"BC",,,,
"R2298257","Residential Attached","S","108 212 FORBES AVENUE","Lower Lonsdale","1975","Apartment/Condo","43","North Vancouver","North Vancouver","11/30/2018","Jim Jorgenson","1","$945.50","8/10/2018","003-991-482",,"$287.00","11/9/2018","$390,000","$612.24","0.91","1","1","RES.","$429,900","91","637","$612.24","0.87","Apartment/Condo","1",,"604-313-4939","3.22% OF THE 1ST $100,000 PLUS 1.15% OF THE BALANCE",,,"0",,,,"1","V7M 3E5",,"Tenanted","BC",,,,
"R2319306","Residential Attached","S","325 7751 MINORU BOULEVARD","Brighouse South","1983","Apartment/Condo","35","Richmond","Richmond","4/30/2019","ADAM WACHTEL","1","$931.63","10/30/2018","000-744-409",,"$241.69","11/13/2018","$390,000","$564.40","0.98","1","1","RAM1","$399,900","14","691","$564.40","0.98","Apartment/Condo","1",,"604-315-2746","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","CANTERBURY COURT","0","1","0.00",,,"1","V6Y 3G7",,,"BC",,,,
"R2295949","Residential Detached","S","1150 OLD LAKELSE LAKE DRIVE","Lakelse Lake","1976","House with Acreage","42","Terrace (Zone 88)","Lakelse Lake","2/28/2019","DAWN","3","$2,578.27","8/6/2018","006-364-438",,,"11/14/2018","$390,000","$104.98","0.92","3","5","RR1","$425,000","100","3,715","$104.98","0.92","House with Acreage","0",,"250-641-1964","2.5% OF $100,000 PLUS 1.5% OF REMAINDER PLUS GST",,"0","2","0.00",,,,"V8G 0G5",,,"BC",,,,
"R2302927","Residential Attached","S","102 9763 140 STREET","Whalley","1992","Apartment/Condo","26","North Surrey","Surrey","12/31/2018","TOUCHBASE","2","$1,321.00","9/4/2018","017-831-024","3","$305.06","11/5/2018","$391,000","$374.52","0.98","2","2","MULTI","$399,900","62","1,044","$374.52","0.98","Apartment/Condo","1",,"000-000-0000","3.15% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","FRASER GATE","0","1","0.00",,,,"V3T 4M4",,,"BC",,,,
"R2320416","Residential Attached","S","109 1879 BARCLAY STREET","West End VW","1957","Apartment/Condo","61","Vancouver West","Vancouver","2/28/2019","STEPHEN","1","$598.93","10/31/2018","800-057-965",,"$291.96","11/7/2018","$392,500","$628.00","1.01","1","1","RM 513","$389,900","7","625","$628.00","1.01","Apartment/Condo","1",,"604-880-9156","3.2% ON THE FIRST $100,000 & 1.0 % ON THE BALANCE","RALSTON COURT",,"0",,,,"1","V6G 1K7",,"ESTATE SALE","BC",,,,
"R2313336","Residential Attached","S","307 45 FOURTH STREET","Downtown NW","1980","Apartment/Condo","38","New Westminster","New Westminster","4/8/2019","ROSS O'BRIEN","1","$1,433.10","10/9/2018","001-815-440",,"$381.95","11/14/2018","$395,000","$485.26","0.94","1","2","RM-6A","$418,000","36","814","$485.26","0.84","Apartment/Condo","1",,"604-521-7653","3.22% 1ST $100K / 1.11% ON THE BALANCE","DORCHESTER HOUSE",,"0",,,,"1","V3L 5H7",,,"BC",,,,
"R2310770","Residential Attached","S","302 5489 201 STREET","Langley City","1993","Apartment/Condo","25","Langley","Langley","3/28/2019","Maureen","2","$1,776.98","9/28/2018","018-091-768","3","$360.81","11/12/2018","$395,000","$363.72","0.98","2","2","MF","$404,800","45","1,086","$363.72","0.93","Apartment/Condo","1",,"604-764-2621","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Canim Court","00","1","0.00",,,"1","V3A 1P8",,,"BC",,,,
"R2260974","Residential Detached","S","758 KIPPEN ROAD","Mayne Island","1981","House/Single Family","37","Islands-Van. & Gulf","Mayne Island","1/17/2019","CANDIDA KITKA","2","$1,664.70","4/22/2018","000-739-294",,,"11/6/2018","$395,000","$287.69","0.88","2","3","SR","$449,900","198","1,373","$287.69","0.86","House/Single Family","1",,"250-222-1122","2.79% 100K/1.1625% BAL",,,"0","0.00",,,,"V0N 2J1",,,"BC",,,,
"R2316798","Residential Attached","S","109 22150 48 AVENUE","Murrayville","1998","Apartment/Condo","20","Langley","Langley","12/24/2018","Touchbase Only Please","2","$2,330.13","10/18/2018","023-764-261",,"$331.86","11/12/2018","$395,000","$357.47","0.95","2","2","RM-4","$414,900","25","1,105","$357.47","0.90","Apartment/Condo","1",,"604-530-0231","3.22% ON FIRST $100,000 1.15% ON THE BALANCE WITH PHYSICAL INTRODUCTION TO PROPERTY OTHERWISE $500","Eaglecrest",,"1",,,,"1","V3A 8R5",,,"BC",,,,
"R2316396","Residential Attached","S","7 9400 122 STREET","Queen Mary Park Surrey","1974","Townhouse","44","Surrey","Surrey","6/22/2019","Aman","1","$1,517.75","10/17/2018","001-249-070",,"$191.11","11/2/2018","$395,000","$343.48","0.93","2","2","RM-30","$424,900","16","1,150","$343.48","0.88","Townhouse","1",,"604-626-6064","3.255% ON THE 1ST $100,000.00 & 1.1625% ON THE BALANCE","Bonnydoon Village",,"1","0.00",,,"1","V3V 4L6",,,"BC",,,,
"R2302847","Residential Attached","S","133 46360 VALLEYVIEW ROAD","Promontory","2003","Townhouse","15","Sardis","Sardis","12/31/2018","TRISH","2","$1,862.83","9/4/2018","025-606-531",,"$173.33","11/9/2018","$395,000","$270.55","0.96","3","3","R5","$409,900","66","1,460","$270.55","0.90","Townhouse","1",,"604-845-0216","2.5% 1ST $100,000 / 1.25% BAL",,,"1",,,,,"V2R 5L7",,,"BC",,,,
"R2318609","Residential Attached","S","106 14998 101A AVENUE","Guildford","1993","Apartment/Condo","25","North Surrey","Surrey","5/31/2019","JINNY AHN","2","$1,124.88","10/25/2018","018-267-858","3","$313.24","11/6/2018","$395,500","$384.35","0.99","2","2","CD","$399,800","12","1,029","$384.35","0.99","Apartment/Condo","1",,"778-938-7225","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","CARTIER PLACE",,"1",,,,"1","V3R 0T1",,,"BC",,,,
"R2319734","Residential Detached","S","4673 GRAY DRIVE","Hart Highlands","2007","House/Single Family","11","PG City North (Zone 73)","Prince George","2/28/2019","CLARE","3","$4,315.08","10/30/2018","023-969-997",,,"11/5/2018","$395,500","$142.73","0.97","3","4","RSM1","$409,000","6","2,771","$142.73","0.97","House/Single Family","2",,"250-640-6787","2.5% ON 1ST $100,000/1% ON BALANCE, UNLESS SELLING PRICE < $250,000, THEN FLAT $3450, LESS 25% IF BUYERS FIRST PRIVATE VIEWING WITH LISTING REALTOR",,"0","1","0.00",,,"6","V2K 4Y4",,,"BC",,,,
"R2316675","Residential Attached","S","3209 13495 CENTRAL AVENUE","Whalley","2018","Apartment/Condo","0","North Surrey","Surrey","4/17/2019","TEXT or touchbase Gina","1","$0.00","10/17/2018","030-456-746",,"$211.23","11/8/2018","$397,000","$778.43","0.99","1","1","RES","$399,900","22","510","$778.43","0.99","Apartment/Condo","1",,"778-863-4462","3.225% ON 1ST $100,000 AND 1.1625% ON BALANCE","3 Civic Plaza",,"0",,,,"1","V3T 0K2",,,"BC",,,,
"R2303541","Residential Attached","S","104 9668 148 STREET","Guildford","1997","Apartment/Condo","21","North Surrey","Surrey","12/6/2018","TOUCH BASE","2","$1,237.52","9/6/2018","023-727-497","4","$452.03","11/6/2018","$397,500","$342.67","0.97","2","2","MRZ","$409,900","61","1,160","$342.67","0.91","Apartment/Condo","1",,"604-538-2125","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","HARTFORD WOODS",,"1",,,,"1","V3R 0W2",,,"BC",,,,
"R2303908","Residential Attached","S","311 19940 BRYDON CRESCENT","Langley City","2019","Apartment/Condo","0","Langley","Langley","12/31/2018","Kelly Fry PREC*","2","$0.00","9/5/2018","800-124-414","4","$173.55","11/12/2018","$398,000","$516.88","1.00","2","2","MF","$399,900","68","770","$516.88","0.92","Apartment/Condo","0",,"604-418-3162","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE + $1000 BONUS","Brydon Green",,"0","0.00",,,"1","V3A 4A5",,"New Build","BC",,,,
"R2320222","Residential Attached","S","501 6888 COONEY ROAD","Brighouse","2012","Apartment/Condo","6","Richmond","Richmond","3/31/2019","Pacita","1","$829.57","10/31/2018","028-940-610",,"$202.47","11/4/2018","$398,800","$756.74","1.00","1","1","ZHRS","$398,800","4","527","$756.74","1.00","Apartment/Condo","1",,"604-808-8610","3.2% ON THE FIRST $100K AND 1.1% ON BALANCE","Emerald / Radiance",,"0",,,,"1","V6Y 0E1",,,"BC",,,,
"R2320692","Residential Detached","S","19244 PRESPATOU ROAD","Fort St. John - Rural W 100th","9999","House with Acreage","999","Fort St. John (Zone 60)","Fort St. John","11/2/2019","LOUISE","3","$0.00","11/5/2018","018-390-650",,,"11/5/2018","$399,000","$39.90","1.00","3","11","A2","$399,900","0","10,000","$39.90","1.00","House with Acreage","1",,"403-376-4232","3% UP TO $100,000 / 1.5% OF REMAINDER","PRESPATOU","0","2","0.00",,,,"V0C 2S0",,,"BC",,,,
"R2322685","Residential Attached","S","1807 13495 CENTRAL AVENUE","Whalley","2018","Apartment/Condo","0","North Surrey","Surrey","3/11/2019","Edmund Yang","1","$1,223.30","11/14/2018","030-455-324","50","$285.40","11/15/2018","$399,000","$752.83","1.00","1","1","CD","$399,000","1","530","$752.83","1.00","Apartment/Condo","1",,"778-223-5253","3.22% ON THE 1ST $100K AND 1.115% ON THE BALANCE PLUS $500 BONUS","3 Civic Plaza",,"0",,,,"1","v3t 0k2",,,"BC",,,,
"R2322183","Residential Attached","S","111 12238 224 STREET","East Central","2008","Apartment/Condo","10","Maple Ridge","Maple Ridge","5/9/2019","ANGELA LAM","2","$1,868.43","11/9/2018","027-398-331",,"$285.96","11/14/2018","$399,900","$402.31","1.00","2","2","RM-3","$399,900","5","994","$402.31","1.00","Apartment/Condo","1",,"604-939-6666","3.255% ON THE 1ST $100,000; 1.1625% ON THE BALANCE","URBANO",,"1",,,,,"V2X 8W5",,,"BC",,,,
"R2318073","Residential Attached","S","101 530 NINTH STREET","Uptown NW","1977","Apartment/Condo","41","New Westminster","New Westminster","12/30/2018","TOUCHBASE","1","$839.09","10/24/2018","001-546-481","3","$255.15","11/2/2018","$399,900","$655.57","1.00","1","1","RM-2","$399,900","9","610","$655.57","1.00","Apartment/Condo","1",,"604-526-2888","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE",,,"0",,,,"1","V3M 3W5",,"OWNER HAS NEVER RESIDED IN UNIT","BC",,,,
"R2321009","Land Only","S","8211 HARVEST PLACE","Eastern Hillsides",,,,"Chilliwack","Chilliwack","1/31/2019","RAMAN DHILLON",,"$0.00","11/2/2018","030-580-498",,,"11/7/2018","$400,000","$34.73","0.98",,,"R3","$409,000","5",,"$34.73","0.98","Other",,"Road Access","778-552-5675","$2500",,,,"70.00","No",,,"V4Z 1L3",,"Upon accepted offer","BC","At Lot Line",,"Available","City/Municipal"
"R2286879","Residential Detached","S","9355 BROADWAY STREET","Chilliwack E Young-Yale","9999","House/Single Family","999","Chilliwack","Chilliwack","1/4/2019","BARRY WOELDERS","1","$1,772.07","7/4/2018","009-263-632",,,"11/3/2018","$400,000","$473.37","0.89","1","2","R1A","$449,000","122","845","$473.37","0.84","House/Single Family","1",,"604-845-8756","$7,000.00",,"115","0","66.00",,,"4","V2P 5V2",,,"BC",,,,
"R2299296","Residential Attached","S","7 13239 OLD YALE ROAD","Whalley","2009","Apartment/Condo","9","North Surrey","Surrey","8/21/2019","GOLLY NOWAK","1","$1,073.39","8/21/2018","027-783-049",,"$209.47","11/1/2018","$400,000","$459.77","0.93","1","2","CD","$428,888","72","870","$459.77","0.89","Apartment/Condo","1",,"604-551-7641","3.25% ON THE FIRST $100,000 PLUS 1.15% ON BALANCE. ($500 IF REALTOR NOT PRESENT AT 1ST AND ALL SUBSEQUENT SHOWINGS)","FUSE",,"1",,,,"1","V3T 3C5",,,"BC",,,,
"R2321129","Residential Attached","S","1003 813 AGNES STREET","Downtown NW","2006","Apartment/Condo","12","New Westminster","New Westminster","4/30/2019","AILEEN XU","1","$1,468.80","11/6/2018","026-756-510","15","$228.11","11/14/2018","$400,000","$714.29","0.98","1","1","APT","$409,999","8","560","$714.29","1.00","Apartment/Condo","1",,"778-829-1278","3.2%-1ST $100K/1.15% BAL",,,"0",,,,"1","V3M 0A9",,,"BC",,,,
"R2308493","Residential Attached","S","104 15918 26 AVENUE","Grandview Surrey","2009","Apartment/Condo","9","South Surrey White Rock","Surrey","12/14/2018","Janet or TB","1","$1,184.90","9/20/2018","027-818-551",,"$216.16","11/10/2018","$400,000","$610.69","0.98","1","1","CD","$409,000","51","655","$610.69","0.95","Apartment/Condo","1",,"604-512-5570","3.22% ON THE 1ST $100,000 AND 1.15% ON THE REMAINING BALANCE","The Morgan",,"1",,,,"1","V3S 5K8",,"owners have never lived in unit","BC",,,,
"R2302786","Residential Attached","S","2307 13750 100 AVENUE","Whalley","2016","Apartment/Condo","2","North Surrey","Surrey","12/3/2018","WILLIAM TSAI","1","$1,223.69","9/4/2018","030-011-795",,"$230.50","11/14/2018","$400,000","$781.25","0.94","1","1","RS1","$425,000","71","512","$781.25","0.91","Apartment/Condo","1",,"604-729-5589","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"0",,,,"1","V3T 0L3",,,"BC",,,,
"R2320373","Residential Attached","S","515 5485 BRYDON CRESCENT","Langley City","2020","Apartment/Condo","0","Langley","Langley","1/10/2019","info@thewesley.ca","1","$0.00","10/31/2018","800-125-743","5","$226.93","11/9/2018","$401,400","$572.61","0.94","1","1","C1","$424,900","9","701","$572.61","0.94","Apartment/Condo","1",,,"5.25% ON THE 1ST $100,000 + 1.15% ON THE REMAINDER","The Wesley",,"0",,,,"1","v0v 0v0",,"Developer's Disclosure Statement","BC",,,,
"R2317843","Residential Attached","S","1803 10620 150 STREET","Guildford","1980","Townhouse","38","North Surrey","Surrey","4/24/2019","Sophia","1","$1,076.49","10/24/2018","001-823-477",,"$220.78","11/9/2018","$402,500","$418.40","0.98","2","2","CDZ","$409,000","16","962","$418.40","0.98","Townhouse","1",,"604-779-1962","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.","Lincoln's Gate","0","0","0.00",,,"1","V3R 7K3",,,"BC",,,,
"R2314888","Residential Attached","S","205 340 NINTH STREET","Uptown NW","1975","Apartment/Condo","43","New Westminster","New Westminster","4/30/2019","Call/Text Greg","1","$1,068.74","10/11/2018","001-156-586","3","$266.68","11/9/2018","$405,000","$535.01","0.99","1","1","RM-2","$409,900","29","757","$535.01","0.99","Apartment/Condo","1",,"778-233-7031","3% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE.","Park Westminster",,"0",,,,"1","V3M 3V6",,"Owners never lived in unit","BC",,,,
"R2315021","Residential Attached","S","202 33485 SOUTH FRASER WAY","Central Abbotsford","2005","Apartment/Condo","13","Abbotsford","Abbotsford","4/15/2019","Sunny Ahuja","2","$1,700.47","10/15/2018","026-143-763","4","$297.00","11/9/2018","$405,000","$333.33","1.01","2","2","RML","$399,999","25","1,215","$333.33","1.01","Apartment/Condo","1",,"778-242-7653","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE OF THE PURCHASE PRICE.","Citadel Ridge",,"1",,,,"1","V2S 8P9",,,"BC",,,,
"R2308857","Residential Attached","S","1008 11881 88 AVENUE","Annieville","1986","Apartment/Condo","32","N. Delta","Delta","12/31/2018","Lisa Read","1","$1,429.76","9/21/2018","003-342-182","15","$297.16","11/13/2018","$405,000","$354.02","0.97","2","2","CD96","$417,900","53","1,144","$354.02","0.92","Apartment/Condo","1",,"604-603-8901","3% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE","Kennedy Heights Tower",,"0",,,,"1","V4C 8A2",,,"BC",,,,
"R2310771","Residential Attached","S","323 19528 FRASER HIGHWAY","Cloverdale BC","1994","Apartment/Condo","24","Cloverdale","Surrey","1/31/2019","Vickie","2","$1,418.75","9/28/2018","019-204-701","3","$317.03","11/13/2018","$405,378","$412.81","0.99","2","2","CD","$409,800","46","982","$412.81","0.98","Apartment/Condo","1",,"604-315-7974","3.22% 1ST $100,000 & 1.15% ON THE BALANCE","FAIRMONT","0","1","0.00",,,,"V3S 8P4",,,"BC",,,,
"R2312710","Residential Attached","S","203 10320 156 STREET","Guildford","1994","Apartment/Condo","24","North Surrey","Surrey","2/4/2019","Use Touchbase please","2","$1,447.90","10/4/2018","019-029-080",,"$316.73","11/9/2018","$407,000","$365.02","0.98","2","2","CD","$415,000","36","1,115","$365.02","0.88","Apartment/Condo","1",,"604-507-0200","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINING BALANCE UPON FIRST PHYSICAL INTRODUCTION,OTHERWISE $500","Kingsbrook",,"1",,,,"1","V3R 4L8",,,"BC",,,,
"R2314236","Residential Attached","S","415 20861 83 AVENUE","Willoughby Heights","2013","Apartment/Condo","5","Langley","Langley","1/9/2019","Pls call or text Susan","2","$2,367.26","10/9/2018","029-277-051",,"$239.00","11/5/2018","$408,000","$503.08","0.97","2","2","CD-74","$419,000","27","811","$503.08","0.93","Apartment/Condo","1",,"604-880-4588","3.2% OF THE FIRST $100,000 & 1.125% ON THE BALANCE.","Athenry Gate",,"1",,,,"2","V2Y 2C4",,"October 9 2018","BC",,,,
"R2306860","Residential Attached","S","401 19340 65 AVENUE","Clayton","2006","Apartment/Condo","12","Cloverdale","Surrey","12/31/2018","Touchbase","2","$1,323.91","9/17/2018","026-738-082",,"$304.46","11/11/2018","$409,000","$444.57","0.98","2","2","MF","$419,000","55","920","$444.57","0.98","Apartment/Condo","1",,"000-000-0000","3.22% FIRST $100,000 / 1.15% BALANCE","Esprit",,"1",,,,"2","V4N 0A3",,,"BC",,,,
"R2312129","Residential Attached","S","212 8717 160 STREET","Fleetwood Tynehead","2008","Apartment/Condo","10","Surrey","Surrey","1/31/2019","David Masson","2","$1,277.25","10/3/2018","027-723-461","3","$335.14","11/13/2018","$410,000","$474.54","0.98","2","2","CD","$419,900","41","864","$474.54","0.91","Apartment/Condo","1",,"778-855-8510","3.22% ON THE 1ST 100K AND 1.15% ON THE REMAINING BALANCE","Vernazza",,"1",,,,"2","V4N 5X7",,,"BC",,,,
"R2321100","Residential Detached","S","544 RUPERT STREET","Hope Center","1997","House/Single Family","21","Hope","Hope","4/30/2019","MIKE BAIRD","1","$2,807.92","11/5/2018","010-445-251",,,"11/12/2018","$410,000","$397.29","0.98","1","2","RS1","$420,000","7","1,032","$397.29","0.98","House/Single Family","1",,"604-860-3514","2.5% 1ST $100,000 / 1.25% BAL",,"121","0","50.00",,,"3","V0X 1L0",,"POA","BC",,,,
"R2319942","Residential Attached","S","403 22255 122 AVENUE","West Central","2006","Apartment/Condo","12","Maple Ridge","Maple Ridge","4/30/2019","JOSE (JOEY)","2","$1,949.95","11/1/2018","026-940-108","4","$314.52","11/12/2018","$410,000","$405.14","0.94","2","2","RM2","$438,000","11","1,012","$405.14","0.94","Apartment/Condo","1",,"604-351-2142","3.255% ON 1ST $100,000/1.1625% ON BAL","MAGNOLIA GATE",,"1",,,,"1","V2X 3X8",,,"BC",,,,
"R2301593","Residential Attached","S","10 46360 VALLEYVIEW ROAD","Promontory","1998","Townhouse","20","Sardis","Sardis","1/31/2019","Laura","2","$1,899.71","8/30/2018","023-771-747",,"$202.01","11/6/2018","$410,000","$236.99","0.93","3","3","R5","$439,900","68","1,730","$236.99","0.91","Townhouse","1",,"604-316-8783","2.5% 1ST $100,000 / 1.25% BAL",,"0","1","0.00",,,"2","V2R 5L7",,,"BC",,,,
"R2320405","Residential Attached","S","102 5485 BRYDON CRESCENT","Langley City","2020","Apartment/Condo","0","Langley","Langley","1/10/2019","info@thewesley.ca","1","$0.00","10/31/2018","800-125-745","5","$214.73","11/10/2018","$410,400","$619.94","1.00","1","1","C1","$409,900","10","662","$619.94","1.00","Apartment/Condo","1",,,"5.25% ON THE 1ST $100,000 + 1.15% ON THE REMAINDER","The Wesley",,"0","0.00",,,"1","v0v 0v0",,"Developer's Disclosure Statement","BC",,,,
"R2308396","Residential Attached","S","113 750 E 7TH AVENUE","Mount Pleasant VE","1975","Apartment/Condo","43","Vancouver East","Vancouver","12/30/2018","LAWRENCE SICCIA","1","$851.29","9/20/2018","003-592-189",,"$275.00","11/15/2018","$411,000","$687.29","0.98","1","1","RM4","$418,000","56","598","$687.29","0.94","Apartment/Condo","1",,"604-315-5085","3.255% ON 1ST 100K/1.1625% ON BAL",,,"0",,,,"1","V5T 4H5",,,"BC",,,,
